pitch_type,pitch_name,game_date,release_speed,player_name,batter,pitcher,events,description,zone,stand,p_throws,balls,strikes,game_year,umpire,game_pk,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,arm_angle
FF,4-Seam Fastball,2026-06-30,92.6,"Ohtani, Shohei",660271,605488,,ball,13.0,L,L,1,0,2026,,824984,2,1,5.0,43.2
ST,Sweeper,2026-06-30,81.6,"Ohtani, Shohei",660271,605488,,ball,13.0,L,L,0,0,2026,,824984,2,1,5.0,41.9
FC,Cutter,2026-06-30,90.7,"Ohtani, Shohei",660271,664129,field_out,hit_into_play,2.0,L,R,0,0,2026,,824984,1,4,3.0,45.5
FF,4-Seam Fastball,2026-06-30,92.4,"Ohtani, Shohei",660271,605488,field_out,hit_into_play,4.0,L,L,2,1,2026,,824984,1,0,5.0,45.8
SL,Slider,2026-06-30,87.0,"Ohtani, Shohei",660271,605488,,ball,13.0,L,L,1,1,2026,,824984,1,0,5.0,50.4
SL,Slider,2026-06-30,86.3,"Ohtani, Shohei",660271,605488,,foul,5.0,L,L,1,0,2026,,824984,1,0,5.0,46.4
FF,4-Seam Fastball,2026-06-30,92.5,"Ohtani, Shohei",660271,605488,,ball,13.0,L,L,0,0,2026,,824984,1,0,5.0,42.5
ST,Sweeper,2026-06-29,85.4,"Ohtani, Shohei",660271,695611,field_out,hit_into_play,13.0,L,L,2,2,2026,,824986,3,2,5.0,41.3
CU,Curveball,2026-06-29,82.4,"Ohtani, Shohei",660271,695611,,blocked_ball,13.0,L,L,1,2,2026,,824986,3,2,5.0,48.9
ST,Sweeper,2026-06-29,83.7,"Ohtani, Shohei",660271,695611,,swinging_strike,13.0,L,L,1,1,2026,,824986,3,2,5.0,41.8
ST,Sweeper,2026-06-29,84.0,"Ohtani, Shohei",660271,695611,,ball,13.0,L,L,0,1,2026,,824986,3,2,5.0,43.4
SL,Slider,2026-06-29,86.1,"Ohtani, Shohei",660271,695611,,swinging_strike,13.0,L,L,0,0,2026,,824986,3,2,5.0,44.8
FF,4-Seam Fastball,2026-06-29,95.9,"Ohtani, Shohei",660271,695611,strikeout,called_strike,4.0,L,L,1,2,2026,,824986,2,1,5.0,42.6
FF,4-Seam Fastball,2026-06-29,97.1,"Ohtani, Shohei",660271,695611,,ball,12.0,L,L,0,2,2026,,824986,2,1,5.0,43.8
CU,Curveball,2026-06-29,83.7,"Ohtani, Shohei",660271,695611,,foul,13.0,L,L,0,2,2026,,824986,2,1,5.0,49.9
FF,4-Seam Fastball,2026-06-29,96.0,"Ohtani, Shohei",660271,695611,,foul,2.0,L,L,0,1,2026,,824986,2,1,5.0,42.7
FF,4-Seam Fastball,2026-06-29,96.4,"Ohtani, Shohei",660271,695611,,called_strike,2.0,L,L,0,0,2026,,824986,2,1,5.0,40.7
FF,4-Seam Fastball,2026-06-29,95.4,"Ohtani, Shohei",660271,695034,single,hit_into_play,11.0,L,R,3,2,2026,,824986,1,4,23.0,26.9
SI,Sinker,2026-06-29,95.7,"Ohtani, Shohei",660271,695034,,foul,5.0,L,R,3,2,2026,,824986,1,4,23.0,21.4
ST,Sweeper,2026-06-29,82.3,"Ohtani, Shohei",660271,640454,home_run,hit_into_play,3.0,L,L,2,2,2026,,824986,1,3,2.0,23.1
SL,Slider,2026-06-29,91.1,"Ohtani, Shohei",660271,695034,,called_strike,1.0,L,R,3,1,2026,,824986,1,4,23.0,22.1
SI,Sinker,2026-06-29,89.5,"Ohtani, Shohei",660271,640454,,swinging_strike,9.0,L,L,2,1,2026,,824986,1,3,2.0,28.1
ST,Sweeper,2026-06-29,82.8,"Ohtani, Shohei",660271,640454,,ball,13.0,L,L,1,1,2026,,824986,1,3,2.0,19.8
FF,4-Seam Fastball,2026-06-29,96.2,"Ohtani, Shohei",660271,695034,,ball,11.0,L,R,2,1,2026,,824986,1,4,23.0,25.3
CH,Changeup,2026-06-29,88.4,"Ohtani, Shohei",660271,695034,,ball,13.0,L,R,1,1,2026,,824986,1,4,23.0,18.5
ST,Sweeper,2026-06-29,81.4,"Ohtani, Shohei",660271,640454,,swinging_strike,14.0,L,L,1,0,2026,,824986,1,3,2.0,22.1
FF,4-Seam Fastball,2026-06-29,95.4,"Ohtani, Shohei",660271,695034,,ball,3.0,L,R,0,1,2026,,824986,1,4,23.0,24.3
ST,Sweeper,2026-06-29,82.3,"Ohtani, Shohei",660271,640454,,blocked_ball,13.0,L,L,0,0,2026,,824986,1,3,2.0,25.9
CU,Curveball,2026-06-29,76.2,"Ohtani, Shohei",660271,695034,,swinging_strike,9.0,L,R,0,0,2026,,824986,1,4,23.0,31.2
FF,4-Seam Fastball,2026-06-29,97.5,"Ohtani, Shohei",660271,695611,field_out,hit_into_play,3.0,L,L,2,2,2026,,824986,1,0,5.0,43.7
CU,Curveball,2026-06-29,84.3,"Ohtani, Shohei",660271,695611,,ball,13.0,L,L,1,2,2026,,824986,1,0,5.0,48.1
ST,Sweeper,2026-06-29,86.0,"Ohtani, Shohei",660271,695611,,ball,13.0,L,L,0,2,2026,,824986,1,0,5.0,42.3
FF,4-Seam Fastball,2026-06-29,96.1,"Ohtani, Shohei",660271,695611,,called_strike,8.0,L,L,0,1,2026,,824986,1,0,5.0,43.9
FF,4-Seam Fastball,2026-06-29,95.5,"Ohtani, Shohei",660271,695611,,foul,2.0,L,L,0,0,2026,,824986,1,0,5.0,44.6
SI,Sinker,2026-06-28,94.1,"Ohtani, Shohei",660271,650633,walk,ball,13.0,L,R,3,1,2026,,823281,3,2,6.0,23.9
CH,Changeup,2026-06-28,86.4,"Ohtani, Shohei",660271,650633,,ball,11.0,L,R,2,1,2026,,823281,3,2,6.0,18.5
CH,Changeup,2026-06-28,86.5,"Ohtani, Shohei",660271,650633,,ball,13.0,L,R,1,1,2026,,823281,3,2,6.0,18.7
CH,Changeup,2026-06-28,86.4,"Ohtani, Shohei",660271,650633,,foul,8.0,L,R,1,0,2026,,823281,3,2,6.0,17.4
ST,Sweeper,2026-06-28,80.8,"Ohtani, Shohei",660271,650633,,ball,11.0,L,R,0,0,2026,,823281,3,2,6.0,26.4
SI,Sinker,2026-06-28,95.7,"Ohtani, Shohei",660271,650633,single,hit_into_play,13.0,L,R,2,1,2026,,823281,2,1,6.0,31.8
CH,Changeup,2026-06-28,86.2,"Ohtani, Shohei",660271,650633,,ball,11.0,L,R,1,1,2026,,823281,2,1,6.0,19.0
CH,Changeup,2026-06-28,89.1,"Ohtani, Shohei",660271,650633,,blocked_ball,14.0,L,R,0,1,2026,,823281,2,1,6.0,21.8
SI,Sinker,2026-06-28,93.5,"Ohtani, Shohei",660271,650633,,called_strike,6.0,L,R,0,0,2026,,823281,2,1,6.0,28.6
FS,Split-Finger,2026-06-28,83.4,"Ohtani, Shohei",660271,673513,strikeout,swinging_strike_blocked,14.0,L,L,1,2,2026,,823281,1,3,2.0,56.8
ST,Sweeper,2026-06-28,81.7,"Ohtani, Shohei",660271,673513,,ball,13.0,L,L,0,2,2026,,823281,1,3,2.0,55.5
ST,Sweeper,2026-06-28,81.0,"Ohtani, Shohei",660271,673513,,swinging_strike,7.0,L,L,0,1,2026,,823281,1,3,2.0,54.6
SL,Slider,2026-06-28,87.1,"Ohtani, Shohei",660271,673513,,swinging_strike,7.0,L,L,0,0,2026,,823281,1,3,2.0,58.3
FF,4-Seam Fastball,2026-06-28,97.1,"Ohtani, Shohei",660271,593974,field_out,hit_into_play,4.0,L,L,2,2,2026,,823281,1,4,2.0,47.1
SL,Slider,2026-06-28,90.0,"Ohtani, Shohei",660271,593974,,ball,13.0,L,L,1,2,2026,,823281,1,4,2.0,39.4
SL,Slider,2026-06-28,90.1,"Ohtani, Shohei",660271,593974,,foul,4.0,L,L,1,2,2026,,823281,1,4,2.0,41.8
FF,4-Seam Fastball,2026-06-28,97.2,"Ohtani, Shohei",660271,593974,,ball,12.0,L,L,0,2,2026,,823281,1,4,2.0,43.8
CH,Changeup,2026-06-28,90.1,"Ohtani, Shohei",660271,593974,,foul,14.0,L,L,0,1,2026,,823281,1,4,2.0,33.8
SI,Sinker,2026-06-28,97.0,"Ohtani, Shohei",660271,593974,,called_strike,8.0,L,L,0,0,2026,,823281,1,4,2.0,49.5
CH,Changeup,2026-06-28,87.4,"Ohtani, Shohei",660271,650633,strikeout,swinging_strike,13.0,L,R,0,2,2026,,823281,1,0,6.0,25.1
CH,Changeup,2026-06-28,86.5,"Ohtani, Shohei",660271,650633,,called_strike,8.0,L,R,0,1,2026,,823281,1,0,6.0,20.3
SI,Sinker,2026-06-28,94.2,"Ohtani, Shohei",660271,650633,,called_strike,1.0,L,R,0,0,2026,,823281,1,0,6.0,28.4
FF,4-Seam Fastball,2026-06-27,95.6,"Ohtani, Shohei",660271,681190,single,hit_into_play,9.0,L,R,2,0,2026,,823283,3,3,8.0,32.6
CH,Changeup,2026-06-27,89.6,"Ohtani, Shohei",660271,681190,,blocked_ball,14.0,L,R,1,0,2026,,823283,3,3,8.0,32.4
FC,Cutter,2026-06-27,92.6,"Ohtani, Shohei",660271,681190,,ball,11.0,L,R,0,0,2026,,823283,3,3,8.0,32.0
FC,Cutter,2026-06-27,90.1,"Ohtani, Shohei",660271,681190,field_out,hit_into_play,5.0,L,R,2,2,2026,,823283,2,2,8.0,34.2
FC,Cutter,2026-06-27,92.4,"Ohtani, Shohei",660271,681190,,ball,13.0,L,R,1,2,2026,,823283,2,2,8.0,28.2
CU,Curveball,2026-06-27,85.0,"Ohtani, Shohei",660271,681190,,ball,14.0,L,R,0,2,2026,,823283,2,2,8.0,34.6
FF,4-Seam Fastball,2026-06-27,94.9,"Ohtani, Shohei",660271,681190,,foul,6.0,L,R,0,1,2026,,823283,2,2,8.0,29.3
SL,Slider,2026-06-27,85.3,"Ohtani, Shohei",660271,681190,,called_strike,8.0,L,R,0,0,2026,,823283,2,2,8.0,27.7
CH,Changeup,2026-06-27,81.8,"Ohtani, Shohei",660271,676760,single,hit_into_play,13.0,L,R,1,1,2026,,823283,1,4,6.0,24.3
CH,Changeup,2026-06-27,81.0,"Ohtani, Shohei",660271,676760,,ball,13.0,L,R,0,1,2026,,823283,1,4,6.0,24.6
FF,4-Seam Fastball,2026-06-27,93.7,"Ohtani, Shohei",660271,676760,,foul,1.0,L,R,0,0,2026,,823283,1,4,6.0,24.5
CH,Changeup,2026-06-27,88.7,"Ohtani, Shohei",660271,681190,field_out,hit_into_play,4.0,L,R,2,2,2026,,823283,1,1,8.0,32.0
CU,Curveball,2026-06-27,84.0,"Ohtani, Shohei",660271,681190,,ball,14.0,L,R,1,2,2026,,823283,1,1,8.0,35.6
FF,4-Seam Fastball,2026-06-27,95.5,"Ohtani, Shohei",660271,681190,,foul,2.0,L,R,1,2,2026,,823283,1,1,8.0,31.6
FF,4-Seam Fastball,2026-06-27,95.8,"Ohtani, Shohei",660271,606996,strikeout,called_strike,5.0,L,L,1,2,2026,,823283,1,0,4.0,37.7
ST,Sweeper,2026-06-27,84.5,"Ohtani, Shohei",660271,681190,,swinging_strike,14.0,L,R,1,1,2026,,823283,1,1,8.0,34.1
ST,Sweeper,2026-06-27,84.2,"Ohtani, Shohei",660271,606996,,ball,13.0,L,L,0,2,2026,,823283,1,0,4.0,35.4
ST,Sweeper,2026-06-27,84.1,"Ohtani, Shohei",660271,606996,,swinging_strike,13.0,L,L,0,1,2026,,823283,1,0,4.0,36.1
FC,Cutter,2026-06-27,91.1,"Ohtani, Shohei",660271,681190,,ball,11.0,L,R,0,1,2026,,823283,1,1,8.0,32.5
SL,Slider,2026-06-27,89.1,"Ohtani, Shohei",660271,606996,,swinging_strike,13.0,L,L,0,0,2026,,823283,1,0,4.0,37.7
FC,Cutter,2026-06-27,91.7,"Ohtani, Shohei",660271,681190,,called_strike,9.0,L,R,0,0,2026,,823283,1,1,8.0,31.1
SL,Slider,2026-06-26,88.1,"Ohtani, Shohei",660271,621111,field_out,hit_into_play,6.0,L,R,3,2,2026,,823285,3,2,6.0,50.9
FC,Cutter,2026-06-26,90.3,"Ohtani, Shohei",660271,621111,,called_strike,7.0,L,R,3,1,2026,,823285,3,2,6.0,50.9
FF,4-Seam Fastball,2026-06-26,93.4,"Ohtani, Shohei",660271,621111,,called_strike,4.0,L,R,3,0,2026,,823285,3,2,6.0,46.0
FF,4-Seam Fastball,2026-06-26,92.9,"Ohtani, Shohei",660271,621111,,ball,11.0,L,R,2,0,2026,,823285,3,2,6.0,48.3
FC,Cutter,2026-06-26,90.0,"Ohtani, Shohei",660271,621111,,ball,11.0,L,R,1,0,2026,,823285,3,2,6.0,47.0
ST,Sweeper,2026-06-26,81.9,"Ohtani, Shohei",660271,621111,,ball,7.0,L,R,0,0,2026,,823285,3,2,6.0,39.4
FC,Cutter,2026-06-26,91.1,"Ohtani, Shohei",660271,621111,strikeout,called_strike,7.0,L,R,3,2,2026,,823285,2,1,6.0,41.8
FF,4-Seam Fastball,2026-06-26,94.9,"Ohtani, Shohei",660271,621111,,ball,11.0,L,R,2,2,2026,,823285,2,1,6.0,47.0
CH,Changeup,2026-06-26,88.9,"Ohtani, Shohei",660271,621111,,ball,11.0,L,R,1,2,2026,,823285,2,1,6.0,42.1
SL,Slider,2026-06-26,88.2,"Ohtani, Shohei",660271,621111,,foul,6.0,L,R,1,1,2026,,823285,2,1,6.0,49.9
KC,Knuckle Curve,2026-06-26,81.3,"Ohtani, Shohei",660271,621111,,foul,14.0,L,R,1,0,2026,,823285,2,1,6.0,49.0
FC,Cutter,2026-06-26,90.3,"Ohtani, Shohei",660271,621111,,ball,13.0,L,R,0,0,2026,,823285,2,1,6.0,40.7
ST,Sweeper,2026-06-26,82.0,"Ohtani, Shohei",660271,621111,single,hit_into_play,4.0,L,R,0,1,2026,,823285,1,0,6.0,37.6
SI,Sinker,2026-06-26,100.2,"Ohtani, Shohei",660271,670970,field_out,hit_into_play,7.0,L,L,0,0,2026,,823285,1,3,3.0,38.0
FF,4-Seam Fastball,2026-06-26,92.9,"Ohtani, Shohei",660271,621111,,called_strike,4.0,L,R,0,0,2026,,823285,1,0,6.0,43.9
ST,Sweeper,2026-06-24,81.3,"Ohtani, Shohei",660271,657746,strikeout,swinging_strike,7.0,L,R,2,2,2026,,823691,3,2,6.0,19.9
SL,Slider,2026-06-24,86.7,"Ohtani, Shohei",660271,657746,,swinging_strike,14.0,L,R,2,1,2026,,823691,3,2,6.0,20.4
FS,Split-Finger,2026-06-24,88.4,"Ohtani, Shohei",660271,657746,,foul,14.0,L,R,2,0,2026,,823691,3,2,6.0,24.1
FF,4-Seam Fastball,2026-06-24,93.0,"Ohtani, Shohei",660271,657746,,ball,11.0,L,R,1,0,2026,,823691,3,2,6.0,21.1
SI,Sinker,2026-06-24,91.4,"Ohtani, Shohei",660271,657746,,ball,13.0,L,R,0,0,2026,,823691,3,2,6.0,19.4
KC,Knuckle Curve,2026-06-24,80.3,"Ohtani, Shohei",660271,657746,single,hit_into_play,13.0,L,R,0,0,2026,,823691,2,1,6.0,32.6
SI,Sinker,2026-06-24,97.0,"Ohtani, Shohei",660271,607455,strikeout,called_strike,7.0,L,L,3,2,2026,,823691,1,3,3.0,35.2
CH,Changeup,2026-06-24,88.1,"Ohtani, Shohei",660271,702193,single,hit_into_play,8.0,L,R,1,1,2026,,823691,1,4,2.0,48.9
CH,Changeup,2026-06-24,89.6,"Ohtani, Shohei",660271,702193,,ball,14.0,L,R,0,1,2026,,823691,1,4,2.0,53.3
SI,Sinker,2026-06-24,94.2,"Ohtani, Shohei",660271,607455,,called_strike,9.0,L,L,3,1,2026,,823691,1,3,3.0,32.7
SI,Sinker,2026-06-24,96.6,"Ohtani, Shohei",660271,607455,,ball,12.0,L,L,2,1,2026,,823691,1,3,3.0,38.2
FC,Cutter,2026-06-24,91.3,"Ohtani, Shohei",660271,702193,,called_strike,8.0,L,R,0,0,2026,,823691,1,4,2.0,62.9
SI,Sinker,2026-06-24,97.3,"Ohtani, Shohei",660271,607455,,called_strike,4.0,L,L,2,0,2026,,823691,1,3,3.0,44.3
SL,Slider,2026-06-24,86.7,"Ohtani, Shohei",660271,607455,,ball,13.0,L,L,1,0,2026,,823691,1,3,3.0,34.1
FF,4-Seam Fastball,2026-06-24,94.2,"Ohtani, Shohei",660271,657746,field_out,hit_into_play,4.0,L,R,0,0,2026,,823691,1,0,6.0,21.0
SL,Slider,2026-06-24,85.4,"Ohtani, Shohei",660271,607455,,ball,13.0,L,L,0,0,2026,,823691,1,3,3.0,34.9
ST,Sweeper,2026-06-23,81.3,"Ohtani, Shohei",660271,608723,field_out,hit_into_play,5.0,L,R,3,2,2026,,823690,2,3,25.0,27.5
FF,4-Seam Fastball,2026-06-23,93.3,"Ohtani, Shohei",660271,608723,,called_strike,8.0,L,R,3,1,2026,,823690,2,3,25.0,40.3
FS,Split-Finger,2026-06-23,84.8,"Ohtani, Shohei",660271,608723,,ball,11.0,L,R,2,1,2026,,823690,2,3,25.0,31.6
CU,Curveball,2026-06-23,75.1,"Ohtani, Shohei",660271,608723,,ball,13.0,L,R,1,1,2026,,823690,2,3,25.0,31.9
FF,4-Seam Fastball,2026-06-23,92.4,"Ohtani, Shohei",660271,608723,,ball,11.0,L,R,0,1,2026,,823690,2,3,25.0,38.9
ST,Sweeper,2026-06-23,82.0,"Ohtani, Shohei",660271,608723,,called_strike,4.0,L,R,0,0,2026,,823690,2,3,25.0,30.1
SL,Slider,2026-06-23,89.1,"Ohtani, Shohei",660271,696070,strikeout,swinging_strike,13.0,L,L,2,2,2026,,823690,2,1,31.0,41.9
FF,4-Seam Fastball,2026-06-23,96.1,"Ohtani, Shohei",660271,696070,,foul,2.0,L,L,2,2,2026,,823690,2,1,31.0,36.1
SL,Slider,2026-06-23,89.5,"Ohtani, Shohei",660271,696070,,ball,13.0,L,L,1,2,2026,,823690,2,1,31.0,39.1
CH,Changeup,2026-06-23,88.9,"Ohtani, Shohei",660271,696070,,foul,8.0,L,L,1,1,2026,,823690,2,1,31.0,41.9
SL,Slider,2026-06-23,87.4,"Ohtani, Shohei",660271,696070,,called_strike,2.0,L,L,1,0,2026,,823690,2,1,31.0,37.5
SL,Slider,2026-06-23,88.2,"Ohtani, Shohei",660271,696070,,blocked_ball,13.0,L,L,0,0,2026,,823690,2,1,31.0,39.5
CU,Curveball,2026-06-23,75.4,"Ohtani, Shohei",660271,608723,sac_fly,hit_into_play,2.0,L,R,0,0,2026,,823690,1,2,25.0,37.3
SL,Slider,2026-06-23,87.8,"Ohtani, Shohei",660271,701519,strikeout,swinging_strike,14.0,L,R,3,2,2026,,823690,1,4,4.0,38.0
FF,4-Seam Fastball,2026-06-23,95.1,"Ohtani, Shohei",660271,701519,,foul,4.0,L,R,3,2,2026,,823690,1,4,4.0,36.0
FF,4-Seam Fastball,2026-06-23,94.3,"Ohtani, Shohei",660271,701519,,foul,4.0,L,R,3,1,2026,,823690,1,4,4.0,40.9
SL,Slider,2026-06-23,86.8,"Ohtani, Shohei",660271,696070,walk,ball,13.0,L,L,3,2,2026,,823690,1,0,31.0,43.7
FF,4-Seam Fastball,2026-06-23,94.1,"Ohtani, Shohei",660271,701519,,called_strike,8.0,L,R,3,0,2026,,823690,1,4,4.0,37.9
CH,Changeup,2026-06-23,89.8,"Ohtani, Shohei",660271,701519,,ball,14.0,L,R,2,0,2026,,823690,1,4,4.0,34.5
FF,4-Seam Fastball,2026-06-23,95.1,"Ohtani, Shohei",660271,696070,,foul,1.0,L,L,3,1,2026,,823690,1,0,31.0,37.8
CH,Changeup,2026-06-23,88.2,"Ohtani, Shohei",660271,701519,,ball,11.0,L,R,1,0,2026,,823690,1,4,4.0,37.8
FF,4-Seam Fastball,2026-06-23,95.1,"Ohtani, Shohei",660271,696070,,ball,12.0,L,L,2,1,2026,,823690,1,0,31.0,39.5
SL,Slider,2026-06-23,88.5,"Ohtani, Shohei",660271,696070,,ball,13.0,L,L,1,1,2026,,823690,1,0,31.0,42.8
FC,Cutter,2026-06-23,89.6,"Ohtani, Shohei",660271,701519,,ball,14.0,L,R,0,0,2026,,823690,1,4,4.0,39.4
SL,Slider,2026-06-23,88.7,"Ohtani, Shohei",660271,696070,,ball,11.0,L,L,0,1,2026,,823690,1,0,31.0,47.1
FF,4-Seam Fastball,2026-06-23,95.7,"Ohtani, Shohei",660271,696070,,called_strike,6.0,L,L,0,0,2026,,823690,1,0,31.0,36.2
CU,Curveball,2026-06-22,78.9,"Ohtani, Shohei",660271,805673,field_out,hit_into_play,13.0,L,R,3,2,2026,,823692,3,2,6.0,45.3
FF,4-Seam Fastball,2026-06-22,95.4,"Ohtani, Shohei",660271,805673,,ball,13.0,L,R,2,2,2026,,823692,3,2,6.0,41.0
FF,4-Seam Fastball,2026-06-22,95.3,"Ohtani, Shohei",660271,805673,,swinging_strike,12.0,L,R,2,1,2026,,823692,3,2,6.0,40.0
CU,Curveball,2026-06-22,78.8,"Ohtani, Shohei",660271,805673,,swinging_strike,8.0,L,R,2,0,2026,,823692,3,2,6.0,41.0
CU,Curveball,2026-06-22,82.0,"Ohtani, Shohei",660271,805673,,ball,14.0,L,R,1,0,2026,,823692,3,2,6.0,42.0
FC,Cutter,2026-06-22,91.3,"Ohtani, Shohei",660271,805673,,ball,13.0,L,R,0,0,2026,,823692,3,2,6.0,31.2
FF,4-Seam Fastball,2026-06-22,96.9,"Ohtani, Shohei",660271,805673,field_out,hit_into_play,4.0,L,R,3,2,2026,,823692,2,1,6.0,30.5
SL,Slider,2026-06-22,88.5,"Ohtani, Shohei",660271,805673,,foul,9.0,L,R,3,2,2026,,823692,2,1,6.0,35.4
FF,4-Seam Fastball,2026-06-22,97.3,"Ohtani, Shohei",660271,805673,,foul,1.0,L,R,3,2,2026,,823692,2,1,6.0,40.6
SL,Slider,2026-06-22,88.2,"Ohtani, Shohei",660271,805673,,foul,6.0,L,R,3,2,2026,,823692,2,1,6.0,37.3
FF,4-Seam Fastball,2026-06-22,96.7,"Ohtani, Shohei",660271,805673,,foul,8.0,L,R,3,2,2026,,823692,2,1,6.0,38.4
CU,Curveball,2026-06-22,81.9,"Ohtani, Shohei",660271,805673,,ball,13.0,L,R,2,2,2026,,823692,2,1,6.0,40.7
FF,4-Seam Fastball,2026-06-22,96.2,"Ohtani, Shohei",660271,805673,,called_strike,1.0,L,R,2,1,2026,,823692,2,1,6.0,41.3
FF,4-Seam Fastball,2026-06-22,95.2,"Ohtani, Shohei",660271,805673,,ball,11.0,L,R,1,1,2026,,823692,2,1,6.0,34.1
SL,Slider,2026-06-22,87.8,"Ohtani, Shohei",660271,805673,,ball,14.0,L,R,0,1,2026,,823692,2,1,6.0,34.7
CU,Curveball,2026-06-22,81.0,"Ohtani, Shohei",660271,805673,,called_strike,8.0,L,R,0,0,2026,,823692,2,1,6.0,39.7
ST,Sweeper,2026-06-22,77.8,"Ohtani, Shohei",660271,573124,grounded_into_double_play,hit_into_play,2.0,L,L,2,2,2026,,823692,1,3,4.0,26.6
ST,Sweeper,2026-06-22,78.0,"Ohtani, Shohei",660271,573124,,ball,13.0,L,L,1,2,2026,,823692,1,3,4.0,28.2
FC,Cutter,2026-06-22,88.4,"Ohtani, Shohei",660271,573124,,ball,11.0,L,L,0,2,2026,,823692,1,3,4.0,27.6
ST,Sweeper,2026-06-22,77.3,"Ohtani, Shohei",660271,573124,,foul,14.0,L,L,0,1,2026,,823692,1,3,4.0,23.8
ST,Sweeper,2026-06-22,77.4,"Ohtani, Shohei",660271,573124,,swinging_strike,8.0,L,L,0,0,2026,,823692,1,3,4.0,29.6
CH,Changeup,2026-06-22,87.0,"Ohtani, Shohei",660271,805673,home_run,hit_into_play,5.0,L,R,1,0,2026,,823692,1,0,6.0,30.5
FF,4-Seam Fastball,2026-06-22,94.7,"Ohtani, Shohei",660271,805673,,ball,13.0,L,R,0,0,2026,,823692,1,0,6.0,37.8
,,2026-06-22,,"Ohtani, Shohei",660271,702193,intent_walk,automatic_ball,,L,R,3,0,2026,,823692,1,4,1.0,
,,2026-06-22,,"Ohtani, Shohei",660271,702193,,automatic_ball,,L,R,2,0,2026,,823692,1,4,1.0,
,,2026-06-22,,"Ohtani, Shohei",660271,702193,,automatic_ball,,L,R,0,0,2026,,823692,1,4,1.0,
,,2026-06-22,,"Ohtani, Shohei",660271,702193,,automatic_ball,,L,R,1,0,2026,,823692,1,4,1.0,
FS,Split-Finger,2026-06-21,84.1,"Ohtani, Shohei",660271,687064,field_out,hit_into_play,4.0,L,R,0,1,2026,,823934,3,2,5.0,39.6
CU,Curveball,2026-06-21,76.6,"Ohtani, Shohei",660271,687064,,called_strike,5.0,L,R,0,0,2026,,823934,3,2,5.0,45.1
FF,4-Seam Fastball,2026-06-21,95.6,"Ohtani, Shohei",660271,687064,single,hit_into_play,3.0,L,R,0,2,2026,,823934,2,1,5.0,47.7
SL,Slider,2026-06-21,85.3,"Ohtani, Shohei",660271,687064,,foul,7.0,L,R,0,2,2026,,823934,2,1,5.0,46.0
FF,4-Seam Fastball,2026-06-21,95.3,"Ohtani, Shohei",660271,687064,,foul_tip,2.0,L,R,0,1,2026,,823934,2,1,5.0,44.4
FS,Split-Finger,2026-06-21,84.9,"Ohtani, Shohei",660271,687064,,called_strike,9.0,L,R,0,0,2026,,823934,2,1,5.0,40.0
FF,4-Seam Fastball,2026-06-21,95.7,"Ohtani, Shohei",660271,687064,walk,ball,7.0,L,R,3,1,2026,,823934,1,0,5.0,41.8
FF,4-Seam Fastball,2026-06-21,95.2,"Ohtani, Shohei",660271,687064,,ball,11.0,L,R,2,1,2026,,823934,1,0,5.0,47.1
FS,Split-Finger,2026-06-21,85.5,"Ohtani, Shohei",660271,687064,,ball,14.0,L,R,1,1,2026,,823934,1,0,5.0,38.9
FS,Split-Finger,2026-06-21,83.4,"Ohtani, Shohei",660271,687064,,ball,13.0,L,R,0,1,2026,,823934,1,0,5.0,37.7
FF,4-Seam Fastball,2026-06-21,94.6,"Ohtani, Shohei",660271,687064,,called_strike,5.0,L,R,0,0,2026,,823934,1,0,5.0,38.1
ST,Sweeper,2026-06-20,80.3,"Ohtani, Shohei",660271,669432,field_out,hit_into_play,13.0,L,L,0,1,2026,,823937,3,2,6.0,25.0
CH,Changeup,2026-06-20,89.4,"Ohtani, Shohei",660271,669432,,swinging_strike,8.0,L,L,0,0,2026,,823937,3,2,6.0,20.4
FC,Cutter,2026-06-20,84.7,"Ohtani, Shohei",660271,669432,strikeout,foul_tip,2.0,L,L,1,2,2026,,823937,2,1,6.0,21.4
FF,4-Seam Fastball,2026-06-20,93.8,"Ohtani, Shohei",660271,669432,,foul,5.0,L,L,1,1,2026,,823937,2,1,6.0,21.8
ST,Sweeper,2026-06-20,79.3,"Ohtani, Shohei",660271,669432,,ball,13.0,L,L,0,1,2026,,823937,2,1,6.0,25.7
FF,4-Seam Fastball,2026-06-20,93.3,"Ohtani, Shohei",660271,669432,,called_strike,5.0,L,L,0,0,2026,,823937,2,1,6.0,22.1
SI,Sinker,2026-06-20,94.2,"Ohtani, Shohei",660271,552640,home_run,hit_into_play,5.0,L,R,1,0,2026,,823937,1,3,1.0,38.4
SI,Sinker,2026-06-20,94.9,"Ohtani, Shohei",660271,552640,,ball,13.0,L,R,0,0,2026,,823937,1,3,1.0,38.9
FF,4-Seam Fastball,2026-06-20,93.9,"Ohtani, Shohei",660271,669432,field_out,hit_into_play,2.0,L,L,0,0,2026,,823937,1,0,6.0,22.5
SI,Sinker,2026-06-17,94.3,"Ohtani, Shohei",660271,687330,field_out,hit_into_play,5.0,L,R,0,0,2026,,823940,1,0,3.0,-2.4
FC,Cutter,2026-06-16,92.0,"Ohtani, Shohei",660271,656876,home_run,hit_into_play,6.0,L,R,0,0,2026,,823939,3,2,6.0,54.9
