Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
ST,Sweeper,BR,75,9.51,22,22,8,36.36,0,0.0,42,16,38.1,21.33,5,6.67,28.0,38.64,10.29,32.0,0.182,0.182,0.409,0.591,0.2269999999999999,680776
FC,Cutter,FB,44,5.58,16,15,3,18.75,0,0.0,26,9,34.62,20.45,5,11.36,31.82,41.67,5.35,23.08,0.333,0.312,0.4,0.712,0.067,680776
CU,Curveball,BR,44,5.58,12,11,1,8.33,0,0.0,19,5,26.32,11.36,4,9.09,20.45,27.59,8.23,5.0,0.182,0.25,0.182,0.432,0.0,680776
CH,Changeup,OS,20,2.53,4,3,1,25.0,0,0.0,11,2,18.18,10.0,5,25.0,35.0,58.33,3.29,12.5,0.0,0.0,0.0,0.0,0.0,680776
KC,Knuckle Curve,BR,11,1.39,4,4,1,25.0,0,0.0,5,1,20.0,9.09,1,9.09,18.18,28.57,2.47,16.67,0.25,0.25,0.25,0.5,0.0,680776
SV,Slurve,BR,2,0.25,1,1,0,0.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,100.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,680776
FA,Other,,1,0.13,1,0,0,0.0,0,0.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,,680776
,,,1,0.13,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,680776
FF,4-Seam Fastball,FB,179,28.73,43,34,8,18.6,9,20.93,69,9,13.04,5.03,40,22.35,27.37,21.84,30.99,15.09,0.324,0.465,0.382,0.847,0.0579999999999999,680777
CH,Changeup,OS,102,16.37,23,21,5,21.74,2,8.7,43,17,39.53,16.67,19,18.63,35.29,34.85,18.13,16.13,0.333,0.391,0.524,0.915,0.191,680777
SI,Sinker,FB,97,15.57,18,14,0,0.0,3,16.67,28,2,7.14,2.06,31,31.96,34.02,11.63,13.45,0.0,0.357,0.444,0.571,1.015,0.2139999999999999,680777
SL,Slider,BR,77,12.36,22,16,4,18.18,5,22.73,27,13,48.15,16.88,15,19.48,36.36,21.43,11.7,20.0,0.312,0.5,0.375,0.875,0.063,680777
FC,Cutter,FB,51,8.19,15,12,3,20.0,3,20.0,20,3,15.0,5.88,10,19.61,25.49,14.29,7.02,25.0,0.25,0.4,0.333,0.7330000000000001,0.083,680777
CU,Curveball,BR,44,7.06,7,5,0,0.0,2,28.57,9,1,11.11,2.27,10,22.73,25.0,11.11,3.51,0.0,0.2,0.429,0.2,0.629,0.0,680777
ST,Sweeper,BR,34,5.46,9,5,2,22.22,1,11.11,12,4,33.33,11.76,3,8.82,20.59,10.0,8.19,14.29,0.4,0.667,0.6,1.267,0.1999999999999999,680777
FS,Split-Finger,OS,14,2.25,2,2,0,0.0,0,0.0,4,1,25.0,7.14,2,14.29,21.43,0.0,1.75,0.0,0.5,0.5,0.5,1.0,0.0,680777
KC,Knuckle Curve,BR,12,1.93,3,2,1,33.33,0,0.0,2,1,50.0,8.33,3,25.0,33.33,11.11,3.51,16.67,0.0,0.333,0.0,0.333,0.0,680777
SV,Slurve,BR,7,1.12,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,14.29,14.29,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,680777
,,,6,0.96,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.58,0.0,,1.0,,,,680777
FF,4-Seam Fastball,FB,79,30.98,22,21,8,36.36,1,4.55,44,14,31.82,17.72,8,10.13,27.85,31.58,32.95,27.59,0.19,0.227,0.476,0.703,0.286,680779
CH,Changeup,OS,44,17.25,10,10,2,20.0,0,0.0,25,5,20.0,11.36,5,11.36,22.73,43.48,17.05,13.33,0.2,0.2,0.5,0.7,0.3,680779
SL,Slider,BR,38,14.9,8,5,0,0.0,3,37.5,22,8,36.36,21.05,3,7.89,28.95,35.29,13.64,0.0,0.0,0.375,0.0,0.375,0.0,680779
CU,Curveball,BR,30,11.76,9,8,2,22.22,1,11.11,15,3,20.0,10.0,1,3.33,13.33,22.22,17.05,13.33,0.125,0.222,0.125,0.347,0.0,680779
SI,Sinker,FB,30,11.76,6,6,2,33.33,0,0.0,14,3,21.43,10.0,5,16.67,26.67,20.0,7.95,28.57,0.0,0.0,0.0,0.0,0.0,680779
FC,Cutter,FB,21,8.24,4,4,0,0.0,0,0.0,14,2,14.29,9.52,1,4.76,14.29,28.57,2.27,0.0,0.0,0.0,0.0,0.0,0.0,680779
ST,Sweeper,BR,5,1.96,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,3.41,0.0,1.0,1.0,1.0,2.0,0.0,680779
KC,Knuckle Curve,BR,5,1.96,1,1,1,100.0,0,0.0,2,1,50.0,20.0,1,20.0,40.0,0.0,3.41,33.33,0.0,0.0,0.0,0.0,0.0,680779
FS,Split-Finger,OS,2,0.78,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,680779
,,,1,0.39,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,1.14,0.0,,,,,,680779
SI,Sinker,FB,23,30.67,4,4,0,0.0,0,0.0,11,2,18.18,8.7,7,30.43,39.13,50.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,680837
FF,4-Seam Fastball,FB,21,28.0,5,3,0,0.0,2,40.0,6,1,16.67,4.76,7,33.33,38.1,14.29,25.0,0.0,0.333,0.6,1.333,1.933,1.0,680837
SL,Slider,BR,14,18.67,4,4,1,25.0,0,0.0,5,2,40.0,14.29,2,14.29,28.57,12.5,18.75,33.33,0.0,0.0,0.0,0.0,0.0,680837
ST,Sweeper,BR,8,10.67,4,4,0,0.0,0,0.0,5,0,0.0,0.0,1,12.5,12.5,66.67,25.0,0.0,0.0,0.0,0.0,0.0,0.0,680837
CU,Curveball,BR,3,4.0,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,0.0,6.25,0.0,,,,,,680837
CH,Changeup,OS,2,2.67,1,1,1,100.0,0,0.0,1,1,100.0,50.0,0,0.0,50.0,50.0,6.25,100.0,0.0,0.0,0.0,0.0,0.0,680837
FC,Cutter,FB,2,2.67,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,4.0,5.0,3.0,680837
SV,Slurve,BR,2,2.67,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,680837
FF,4-Seam Fastball,FB,59,41.55,17,17,4,23.53,0,0.0,36,7,19.44,11.86,4,6.78,18.64,36.67,46.15,22.22,0.118,0.118,0.471,0.589,0.353,680862
CH,Changeup,OS,18,12.68,5,5,1,20.0,0,0.0,13,5,38.46,27.78,0,0.0,27.78,54.55,12.82,20.0,0.2,0.2,0.4,0.6000000000000001,0.2,680862
SI,Sinker,FB,17,11.97,6,5,1,16.67,1,16.67,7,1,14.29,5.88,3,17.65,23.53,0.0,2.56,100.0,0.2,0.333,0.4,0.7330000000000001,0.2,680862
CU,Curveball,BR,15,10.56,3,2,0,0.0,1,33.33,7,1,14.29,6.67,3,20.0,26.67,28.57,15.38,0.0,0.5,0.667,0.5,1.167,0.0,680862
SL,Slider,BR,12,8.45,3,2,2,66.67,1,33.33,9,6,66.67,50.0,0,0.0,50.0,25.0,17.95,28.57,0.0,0.333,0.0,0.333,0.0,680862
FC,Cutter,FB,12,8.45,4,3,0,0.0,0,0.0,6,1,16.67,8.33,2,16.67,25.0,37.5,2.56,0.0,0.333,0.5,0.333,0.833,0.0,680862
ST,Sweeper,BR,5,3.52,1,1,0,0.0,0,0.0,1,0,0.0,0.0,2,40.0,40.0,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,680862
KC,Knuckle Curve,BR,2,1.41,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.0,,,,,,,680862
FS,Split-Finger,OS,1,0.7,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,2.56,0.0,0.0,0.0,0.0,0.0,0.0,680862
SV,Slurve,BR,1,0.7,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,680862
FF,4-Seam Fastball,FB,49,41.88,9,9,5,55.56,0,0.0,32,17,53.12,34.69,5,10.2,44.9,23.53,44.19,26.32,0.111,0.111,0.111,0.222,0.0,680869
CH,Changeup,OS,21,17.95,4,4,4,100.0,0,0.0,10,7,70.0,33.33,1,4.76,38.1,35.29,20.93,44.44,0.0,0.0,0.0,0.0,0.0,680869
SL,Slider,BR,15,12.82,4,3,2,50.0,1,25.0,8,4,50.0,26.67,4,26.67,53.33,40.0,9.3,50.0,0.0,0.25,0.0,0.25,0.0,680869
SI,Sinker,FB,10,8.55,2,2,1,50.0,0,0.0,4,2,50.0,20.0,2,20.0,40.0,20.0,4.65,50.0,0.5,0.5,1.0,1.5,0.5,680869
CU,Curveball,BR,9,7.69,4,4,3,75.0,0,0.0,5,3,60.0,33.33,1,11.11,44.44,0.0,13.95,50.0,0.25,0.25,0.25,0.5,0.0,680869
FC,Cutter,FB,8,6.84,1,1,0,0.0,0,0.0,3,1,33.33,12.5,1,12.5,25.0,25.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,680869
ST,Sweeper,BR,4,3.42,2,2,1,50.0,0,0.0,2,1,50.0,25.0,1,25.0,50.0,0.0,4.65,50.0,0.0,0.0,0.0,0.0,0.0,680869
SV,Slurve,BR,1,0.85,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,680869
SI,Sinker,FB,12,32.43,4,3,2,50.0,0,0.0,5,2,40.0,16.67,2,16.67,33.33,16.67,46.15,33.33,0.0,0.25,0.0,0.25,0.0,680911
SL,Slider,BR,8,21.62,1,1,0,0.0,0,0.0,4,0,0.0,0.0,1,12.5,12.5,50.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,680911
FF,4-Seam Fastball,FB,8,21.62,1,0,0,0.0,1,100.0,3,0,0.0,0.0,1,12.5,12.5,16.67,7.69,0.0,,1.0,,,,680911
CH,Changeup,OS,3,8.11,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,680911
FC,Cutter,FB,2,5.41,0,0,0,,0,,0,0,,0.0,2,100.0,100.0,,0.0,,,,,,,680911
FS,Split-Finger,OS,1,2.7,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,7.69,0.0,0.0,0.0,0.0,0.0,0.0,680911
CU,Curveball,BR,1,2.7,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,100.0,7.69,0.0,,,,,,680911
KC,Knuckle Curve,BR,1,2.7,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,680911
ST,Sweeper,BR,1,2.7,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,680911
SI,Sinker,FB,189,28.55,51,46,8,15.69,3,5.88,82,9,10.98,4.76,51,26.98,31.75,29.87,21.53,17.78,0.196,0.275,0.283,0.558,0.0869999999999999,680977
FF,4-Seam Fastball,FB,163,24.62,38,30,3,7.89,6,15.79,74,9,12.16,5.52,35,21.47,26.99,23.19,21.05,6.82,0.3,0.432,0.4,0.8320000000000001,0.1,680977
SL,Slider,BR,145,21.9,37,34,10,27.03,1,2.7,63,16,25.4,11.03,30,20.69,31.72,25.0,25.84,18.52,0.265,0.278,0.441,0.7190000000000001,0.176,680977
CU,Curveball,BR,49,7.4,10,8,0,0.0,1,10.0,19,1,5.26,2.04,15,30.61,32.65,26.32,8.13,0.0,0.25,0.3,0.25,0.55,0.0,680977
ST,Sweeper,BR,47,7.1,15,15,5,33.33,0,0.0,24,6,25.0,12.77,5,10.64,23.4,41.38,10.53,22.73,0.133,0.133,0.133,0.266,0.0,680977
FC,Cutter,FB,40,6.04,11,11,1,9.09,0,0.0,20,5,25.0,12.5,6,15.0,27.5,36.36,6.22,7.69,0.273,0.273,0.273,0.546,0.0,680977
CH,Changeup,OS,14,2.11,3,3,1,33.33,0,0.0,6,1,16.67,7.14,0,0.0,7.14,11.11,3.35,14.29,0.333,0.333,0.667,1.0,0.334,680977
KC,Knuckle Curve,BR,9,1.36,4,4,1,25.0,0,0.0,5,1,20.0,11.11,2,22.22,33.33,66.67,1.91,25.0,0.0,0.0,0.0,0.0,0.0,680977
SV,Slurve,BR,4,0.6,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,680977
FS,Split-Finger,OS,2,0.3,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.0,,,,,,,680977
FF,4-Seam Fastball,FB,181,33.71,39,35,12,30.77,4,10.26,69,16,23.19,8.84,49,27.07,35.91,20.55,34.48,20.0,0.257,0.333,0.371,0.704,0.1139999999999999,681082
SI,Sinker,FB,122,22.72,30,26,3,10.0,2,6.67,46,6,13.04,4.92,42,34.43,39.34,26.83,12.07,14.29,0.308,0.345,0.385,0.73,0.077,681082
SL,Slider,BR,109,20.3,24,23,4,16.67,1,4.17,47,11,23.4,10.09,16,14.68,24.77,18.18,23.56,9.76,0.13,0.167,0.13,0.297,0.0,681082
ST,Sweeper,BR,47,8.75,13,13,0,0.0,0,0.0,23,1,4.35,2.13,2,4.26,6.38,18.52,12.07,0.0,0.154,0.154,0.231,0.385,0.077,681082
FC,Cutter,FB,38,7.08,10,9,3,30.0,1,10.0,18,8,44.44,21.05,10,26.32,47.37,35.0,6.32,27.27,0.333,0.4,0.333,0.7330000000000001,0.0,681082
CU,Curveball,BR,26,4.84,5,4,0,0.0,1,20.0,6,1,16.67,3.85,4,15.38,19.23,11.76,7.47,0.0,0.0,0.2,0.0,0.2,0.0,681082
CH,Changeup,OS,5,0.93,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,681082
FA,Other,,3,0.56,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,,681082
SV,Slurve,BR,3,0.56,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.57,0.0,,,,,,681082
EP,Eephus,,1,0.19,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,681082
KC,Knuckle Curve,BR,1,0.19,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.57,0.0,,,,,,681082
,,,1,0.19,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,681082
FF,4-Seam Fastball,FB,96,31.17,30,26,5,16.67,2,6.67,45,3,6.67,3.12,23,23.96,27.08,30.56,29.67,18.52,0.308,0.345,0.346,0.691,0.0379999999999999,681146
CH,Changeup,OS,43,13.96,9,9,4,44.44,0,0.0,15,6,40.0,13.95,10,23.26,37.21,20.83,17.58,25.0,0.0,0.0,0.0,0.0,0.0,681146
SL,Slider,BR,37,12.01,5,4,4,80.0,1,20.0,7,6,85.71,16.22,9,24.32,40.54,20.83,9.89,44.44,0.0,0.2,0.0,0.2,0.0,681146
FC,Cutter,FB,32,10.39,3,2,0,0.0,1,33.33,9,1,11.11,3.12,9,28.12,31.25,9.09,7.69,0.0,0.5,0.667,0.5,1.167,0.0,681146
CU,Curveball,BR,31,10.06,6,4,2,33.33,2,33.33,7,2,28.57,6.45,8,25.81,32.26,15.79,16.48,13.33,0.25,0.5,0.25,0.75,0.0,681146
SI,Sinker,FB,30,9.74,8,7,1,12.5,1,12.5,8,2,25.0,6.67,8,26.67,33.33,7.14,5.49,20.0,0.143,0.25,0.143,0.393,0.0,681146
ST,Sweeper,BR,18,5.84,4,4,3,75.0,0,0.0,4,1,25.0,5.56,4,22.22,27.78,10.0,7.69,42.86,0.0,0.0,0.0,0.0,0.0,681146
FS,Split-Finger,OS,8,2.6,0,0,0,,0,,5,1,20.0,12.5,1,12.5,25.0,0.0,4.4,0.0,,,,,,681146
,,,6,1.95,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,681146
FA,Other,,4,1.3,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,681146
SV,Slurve,BR,3,0.97,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,1.1,0.0,,,,,,681146
FF,4-Seam Fastball,FB,94,26.11,23,22,9,39.13,1,4.35,41,9,21.95,9.57,27,28.72,38.3,22.86,27.43,29.03,0.182,0.217,0.5,0.717,0.318,681297
SI,Sinker,FB,75,20.83,27,23,4,14.81,0,0.0,28,5,17.86,6.67,20,26.67,33.33,14.71,12.39,28.57,0.304,0.407,0.609,1.016,0.305,681297
SL,Slider,BR,65,18.06,13,13,5,38.46,0,0.0,27,11,40.74,16.92,13,20.0,36.92,27.78,19.47,22.73,0.231,0.231,0.231,0.462,0.0,681297
ST,Sweeper,BR,58,16.11,15,15,11,73.33,0,0.0,21,12,57.14,20.69,18,31.03,51.72,38.71,19.47,50.0,0.067,0.067,0.067,0.134,0.0,681297
FC,Cutter,FB,28,7.78,6,6,1,16.67,0,0.0,13,3,23.08,10.71,6,21.43,32.14,9.09,3.54,25.0,0.167,0.167,0.667,0.8340000000000001,0.5,681297
CU,Curveball,BR,17,4.72,1,0,0,0.0,1,100.0,1,1,100.0,5.88,3,17.65,23.53,7.69,5.31,0.0,,1.0,,,,681297
CH,Changeup,OS,14,3.89,3,3,1,33.33,0,0.0,10,5,50.0,35.71,2,14.29,50.0,0.0,6.19,14.29,0.0,0.0,0.0,0.0,0.0,681297
KC,Knuckle Curve,BR,9,2.5,4,3,2,50.0,1,25.0,3,2,66.67,22.22,2,22.22,44.44,33.33,6.19,28.57,0.0,0.25,0.0,0.25,0.0,681297
FF,4-Seam Fastball,FB,106,33.87,29,25,10,34.48,3,10.34,56,13,23.21,12.26,19,17.92,30.19,21.95,40.0,21.74,0.28,0.357,0.28,0.637,0.0,681351
CH,Changeup,OS,44,14.06,17,17,2,11.76,0,0.0,22,5,22.73,11.36,3,6.82,18.18,42.42,15.65,11.11,0.235,0.235,0.471,0.706,0.236,681351
SL,Slider,BR,40,12.78,7,6,1,14.29,1,14.29,23,10,43.48,25.0,1,2.5,27.5,40.74,11.3,7.69,0.0,0.143,0.0,0.143,0.0,681351
CU,Curveball,BR,29,9.27,3,3,0,0.0,0,0.0,9,4,44.44,13.79,5,17.24,31.03,16.67,10.43,0.0,0.333,0.333,0.333,0.666,0.0,681351
FC,Cutter,FB,28,8.95,8,8,1,12.5,0,0.0,17,1,5.88,3.57,4,14.29,17.86,12.5,6.09,14.29,0.5,0.5,1.25,1.75,0.75,681351
SI,Sinker,FB,26,8.31,7,6,1,14.29,1,14.29,10,2,20.0,7.69,9,34.62,42.31,0.0,1.74,50.0,0.333,0.429,0.333,0.762,0.0,681351
ST,Sweeper,BR,25,7.99,6,5,1,16.67,0,0.0,13,5,38.46,20.0,3,12.0,32.0,28.57,7.83,11.11,0.2,0.333,0.8,1.133,0.6000000000000001,681351
FS,Split-Finger,OS,7,2.24,2,2,2,100.0,0,0.0,4,3,75.0,42.86,0,0.0,42.86,25.0,2.61,66.67,0.0,0.0,0.0,0.0,0.0,681351
KC,Knuckle Curve,BR,6,1.92,2,2,1,50.0,0,0.0,3,1,33.33,16.67,0,0.0,16.67,33.33,3.48,25.0,0.0,0.0,0.0,0.0,0.0,681351
SV,Slurve,BR,2,0.64,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.87,0.0,,,,,,681351
FF,4-Seam Fastball,FB,112,26.79,31,26,9,29.03,5,16.13,58,15,25.86,13.39,14,12.5,25.89,25.93,26.98,26.47,0.154,0.29,0.192,0.482,0.038,681393
CH,Changeup,OS,87,20.81,25,23,8,32.0,2,8.0,55,20,36.36,22.99,2,2.3,25.29,38.3,24.6,25.81,0.087,0.16,0.13,0.29,0.043,681393
SI,Sinker,FB,63,15.07,16,12,1,6.25,4,25.0,30,4,13.33,6.35,14,22.22,28.57,28.57,11.9,6.67,0.167,0.375,0.417,0.792,0.2499999999999999,681393
CU,Curveball,BR,47,11.24,8,7,3,37.5,0,0.0,16,4,25.0,8.51,8,17.02,25.53,11.11,14.29,16.67,0.0,0.125,0.0,0.125,0.0,681393
SL,Slider,BR,34,8.13,7,6,2,28.57,1,14.29,14,4,28.57,11.76,1,2.94,14.71,10.0,7.94,20.0,0.167,0.286,0.167,0.4529999999999999,0.0,681393
ST,Sweeper,BR,30,7.18,6,6,1,16.67,0,0.0,13,3,23.08,10.0,6,20.0,30.0,23.08,8.73,9.09,0.5,0.5,0.667,1.167,0.167,681393
FC,Cutter,FB,29,6.94,6,5,2,33.33,1,16.67,17,7,41.18,24.14,3,10.34,34.48,21.43,3.17,50.0,0.6,0.667,1.2,1.867,0.6,681393
FS,Split-Finger,OS,7,1.67,1,1,1,100.0,0,0.0,6,3,50.0,42.86,1,14.29,57.14,100.0,1.59,50.0,0.0,0.0,0.0,0.0,0.0,681393
KC,Knuckle Curve,BR,6,1.44,0,0,0,,0,,3,2,66.67,33.33,0,0.0,33.33,50.0,0.79,0.0,,,,,,681393
SV,Slurve,BR,3,0.72,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,1.0,1.0,1.0,2.0,0.0,681393
FF,4-Seam Fastball,FB,110,47.01,26,23,6,23.08,2,7.69,47,9,19.15,8.18,19,17.27,25.45,26.32,42.86,22.22,0.087,0.16,0.13,0.29,0.043,681460
SI,Sinker,FB,30,12.82,3,3,2,66.67,0,0.0,13,3,23.08,10.0,7,23.33,33.33,15.38,11.11,28.57,0.333,0.333,0.333,0.666,0.0,681460
CH,Changeup,OS,28,11.97,13,13,0,0.0,0,0.0,19,2,10.53,7.14,1,3.57,10.71,27.27,11.11,0.0,0.231,0.231,0.308,0.539,0.0769999999999999,681460
FC,Cutter,FB,19,8.12,5,5,1,20.0,0,0.0,8,0,0.0,0.0,5,26.32,26.32,37.5,6.35,25.0,0.4,0.4,1.0,1.4,0.6,681460
CU,Curveball,BR,14,5.98,3,2,1,33.33,1,33.33,6,1,16.67,7.14,2,14.29,21.43,14.29,7.94,20.0,0.5,0.667,0.5,1.167,0.0,681460
SL,Slider,BR,13,5.56,6,6,1,16.67,0,0.0,8,1,12.5,7.69,2,15.38,23.08,50.0,6.35,25.0,0.333,0.333,0.5,0.833,0.1669999999999999,681460
ST,Sweeper,BR,10,4.27,3,2,0,0.0,1,33.33,2,0,0.0,0.0,3,30.0,30.0,16.67,1.59,0.0,0.0,0.333,0.0,0.333,0.0,681460
FS,Split-Finger,OS,8,3.42,3,3,0,0.0,0,0.0,6,1,16.67,12.5,0,0.0,12.5,33.33,9.52,0.0,0.333,0.333,0.333,0.666,0.0,681460
KC,Knuckle Curve,BR,1,0.43,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1.59,0.0,0.0,0.0,0.0,0.0,0.0,681460
SV,Slurve,BR,1,0.43,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,1.59,100.0,0.0,0.0,0.0,0.0,0.0,681460
SI,Sinker,FB,83,33.6,18,17,3,16.67,1,5.56,34,4,11.76,4.82,23,27.71,32.53,19.35,19.28,18.75,0.176,0.222,0.176,0.398,0.0,681481
FF,4-Seam Fastball,FB,44,17.81,8,7,1,12.5,0,0.0,26,7,26.92,15.91,5,11.36,27.27,33.33,12.05,10.0,0.286,0.25,0.286,0.536,0.0,681481
SL,Slider,BR,39,15.79,11,11,3,27.27,0,0.0,20,4,20.0,10.26,8,20.51,30.77,38.89,19.28,18.75,0.273,0.273,0.636,0.909,0.363,681481
ST,Sweeper,BR,35,14.17,13,13,3,23.08,0,0.0,21,6,28.57,17.14,4,11.43,28.57,47.37,21.69,16.67,0.154,0.154,0.462,0.616,0.308,681481
FC,Cutter,FB,19,7.69,4,3,1,25.0,1,25.0,5,1,20.0,5.26,6,31.58,36.84,0.0,6.02,20.0,0.333,0.5,1.333,1.833,1.0,681481
CH,Changeup,OS,11,4.45,5,5,1,20.0,0,0.0,7,1,14.29,9.09,0,0.0,9.09,62.5,8.43,14.29,0.2,0.2,0.2,0.4,0.0,681481
CU,Curveball,BR,9,3.64,2,2,2,100.0,0,0.0,3,2,66.67,22.22,1,11.11,33.33,28.57,6.02,40.0,0.0,0.0,0.0,0.0,0.0,681481
SV,Slurve,BR,4,1.62,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,681481
KC,Knuckle Curve,BR,3,1.21,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,2.41,0.0,1.0,1.0,1.0,2.0,0.0,681481
FF,4-Seam Fastball,FB,42,27.27,9,9,1,11.11,0,0.0,14,1,7.14,2.38,12,28.57,30.95,22.73,24.49,8.33,0.111,0.111,0.111,0.222,0.0,681508
SL,Slider,BR,30,19.48,7,6,1,14.29,1,14.29,10,1,10.0,3.33,8,26.67,30.0,21.43,18.37,11.11,0.167,0.286,0.167,0.4529999999999999,0.0,681508
SI,Sinker,FB,24,15.58,9,7,2,22.22,2,22.22,9,1,11.11,4.17,6,25.0,29.17,10.0,12.24,33.33,0.429,0.556,0.429,0.985,0.0,681508
FC,Cutter,FB,21,13.64,6,4,1,16.67,1,16.67,9,3,33.33,14.29,4,19.05,33.33,27.27,14.29,14.29,0.0,0.2,0.0,0.2,0.0,681508
CH,Changeup,OS,20,12.99,5,5,3,60.0,0,0.0,7,5,71.43,25.0,2,10.0,35.0,0.0,18.37,33.33,0.2,0.2,0.2,0.4,0.0,681508
CU,Curveball,BR,12,7.79,1,1,1,100.0,0,0.0,6,2,33.33,16.67,1,8.33,25.0,42.86,12.24,16.67,0.0,0.0,0.0,0.0,0.0,681508
ST,Sweeper,BR,3,1.95,0,0,0,,0,,0,0,,0.0,2,66.67,66.67,0.0,0.0,,,,,,,681508
FS,Split-Finger,OS,1,0.65,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,681508
KC,Knuckle Curve,BR,1,0.65,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,0.0,0.0,,,,,,,681508
SI,Sinker,FB,58,33.92,13,12,5,38.46,1,7.69,25,8,32.0,13.79,14,24.14,37.93,24.0,28.81,29.41,0.083,0.154,0.333,0.487,0.25,681546
SL,Slider,BR,42,24.56,11,11,4,36.36,0,0.0,21,10,47.62,23.81,5,11.9,35.71,36.36,23.73,28.57,0.182,0.182,0.273,0.455,0.091,681546
FF,4-Seam Fastball,FB,27,15.79,5,4,2,40.0,1,20.0,13,3,23.08,11.11,5,18.52,29.63,20.0,6.78,50.0,0.0,0.2,0.0,0.2,0.0,681546
ST,Sweeper,BR,20,11.7,6,6,3,50.0,0,0.0,12,6,50.0,30.0,3,15.0,45.0,50.0,15.25,33.33,0.167,0.167,0.167,0.334,0.0,681546
CU,Curveball,BR,7,4.09,2,2,1,50.0,0,0.0,4,2,50.0,28.57,0,0.0,28.57,40.0,6.78,25.0,0.0,0.0,0.0,0.0,0.0,681546
CH,Changeup,OS,4,2.34,1,1,1,100.0,0,0.0,1,1,100.0,25.0,0,0.0,25.0,25.0,6.78,25.0,0.0,0.0,0.0,0.0,0.0,681546
