gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%
745602,2024-03-31,2024,663586,R,624133,L,double,False,False,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,149.0,0.289,35.0,23.49,17.0,11.41,0.94,0.289,28.03,13.64,12.46,26.09,26.11,18.72,,,,,,,,,,,,,,
745602,2024-03-31,2024,621566,L,624133,L,strikeout,True,False,2.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,11.11,11.11,0.0,0.0,182.0,0.252,52.0,28.57,14.0,7.69,0.7989999999999999,0.239,31.07,15.01,14.87,29.88,27.47,21.94,,,,,,,,,,,,,,
745602,2024-03-31,2024,542303,R,624133,L,field_out,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,139.0,0.278,25.0,17.99,13.0,9.35,0.98,0.357,22.56,11.13,13.17,24.3,30.63,15.53,,,,,,,,,,,,,,
745602,2024-03-31,2024,594807,R,624133,L,single,False,False,2.0,1.0,0.0,0.0,1.0,50.0,3.0,1.0,0.0,0.0,25.0,25.0,0.0,0.0,93.0,0.244,34.0,36.56,4.0,4.3,0.757,0.2329999999999999,34.95,18.31,16.34,34.65,37.97,29.82,,,,,,,,,,,,,,
745602,2024-03-31,2024,592663,R,519242,L,strikeout,True,False,4.0,0.5,1.0,25.0,2.0,50.0,1.25,0.0,33.33,11.11,22.22,33.33,12.5,20.0,151.0,0.255,43.0,28.48,9.0,5.96,0.8380000000000001,0.263,29.97,14.7,15.97,30.67,32.79,21.5,,,,,,,,,,,,,,
745602,2024-03-31,2024,592206,R,519242,L,single,False,False,3.0,0.5,0.0,0.0,1.0,33.33,1.167,0.0,57.14,26.67,6.67,33.33,33.33,0.0,188.0,0.324,45.0,23.94,11.0,5.85,0.93,0.237,31.05,17.91,10.17,28.07,42.3,21.63,,,,,,,,,,,,,,
745602,2024-03-31,2024,593160,R,519242,L,field_out,False,False,,,,,,,,,,,,,,,147.0,0.259,21.0,14.29,9.0,6.12,0.692,0.134,17.44,9.06,13.12,22.18,31.02,14.19,,,,,,,,,,,,,,
745602,2024-03-31,2024,671739,L,624133,L,field_out,False,False,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,139.0,0.301,25.0,17.99,3.0,2.16,0.797,0.165,22.64,11.79,19.84,31.63,41.0,16.23,,,,,,,,,,,,,,
745602,2024-03-31,2024,606115,R,624133,L,strikeout,True,False,2.0,0.5,1.0,50.0,0.0,0.0,1.5,0.5,14.29,9.09,9.09,18.18,66.67,16.67,112.0,0.302,24.0,21.43,16.0,14.29,1.006,0.302,27.18,11.06,18.79,29.85,21.6,18.32,,,,,,,,,,,,,,
745602,2024-03-31,2024,644433,R,624133,L,field_out,False,False,,,,,,,,,,,,,,,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,20.0,11.11,33.33,44.44,66.67,33.33,,,,,,,,,,,,,,
745602,2024-03-31,2024,624641,R,519242,L,single,False,False,,,,,,,,,,,,,,,124.0,0.267,33.0,26.61,3.0,2.42,0.792,0.2159999999999999,27.7,16.7,13.23,29.93,44.69,21.29,,,,,,,,,,,,,,
745602,2024-03-31,2024,665506,R,519242,L,walk,False,True,,,,,,,,,,,,,,,57.0,0.314,13.0,22.81,5.0,8.77,0.924,0.235,32.38,15.45,14.09,29.55,25.93,19.4,,,,,,,,,,,,,,
745602,2024-03-31,2024,679032,R,519242,L,hit_by_pitch,False,False,,,,,,,,,,,,,,,65.0,0.333,19.0,29.23,1.0,1.54,0.788,0.0999999999999999,26.02,14.29,18.75,33.04,41.07,27.14,,,,,,,,,,,,,,
745602,2024-03-31,2024,656941,L,519242,L,grounded_into_double_play,False,False,4.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15.38,15.38,20.0,0.0,253.0,0.188,87.0,34.39,41.0,16.21,0.758,0.242,32.04,11.82,21.04,32.86,21.61,24.51,,,,,,,,,,,,,,
745602,2024-03-31,2024,607208,R,519242,L,strikeout,True,False,4.0,0.333,2.0,50.0,1.0,25.0,0.833,0.0,40.0,20.0,20.0,40.0,33.33,22.22,209.0,0.229,41.0,19.62,16.0,7.66,0.721,0.1969999999999999,31.2,15.84,12.09,27.93,33.41,17.98,,,,,,,,,,,,,,
745602,2024-03-31,2024,660670,R,656546,R,strikeout,True,False,9.0,0.375,1.0,11.11,1.0,11.11,0.819,0.0,35.71,17.24,3.45,20.69,40.91,14.29,587.0,0.343,64.0,10.9,61.0,10.39,1.024,0.2619999999999999,18.92,8.75,13.64,22.39,22.43,11.37,2.0,0.0,1.0,50.0,1.0,50.0,0.5,0.0,50.0,14.29,14.29,28.57,33.33,100.0
745602,2024-03-31,2024,645277,L,656546,R,field_out,False,False,9.0,0.375,0.0,0.0,1.0,11.11,1.194,0.375,11.11,5.26,10.53,15.79,34.78,0.0,528.0,0.25,89.0,16.86,42.0,7.95,0.8029999999999999,0.235,20.84,11.11,9.82,20.92,33.45,13.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
745602,2024-03-31,2024,663586,R,656546,R,strikeout,True,False,9.0,0.0,4.0,44.44,1.0,11.11,0.111,0.0,40.91,22.5,12.5,35.0,30.0,22.22,566.0,0.28,137.0,24.2,42.0,7.42,0.841,0.2199999999999999,27.71,13.25,15.53,28.77,27.7,18.53,2.0,0.0,1.0,50.0,1.0,50.0,0.5,0.0,50.0,14.29,14.29,28.57,33.33,100.0
745602,2024-03-31,2024,664761,R,519242,L,single,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,10.0,10.0,20.0,40.0,0.0,167.0,0.303,26.0,15.57,8.0,4.79,0.929,0.291,20.3,10.86,12.97,23.82,35.24,14.21,,,,,,,,,,,,,,
745602,2024-03-31,2024,592663,R,519242,L,field_out,False,False,4.0,0.5,1.0,25.0,2.0,50.0,1.25,0.0,33.33,11.11,22.22,33.33,12.5,20.0,151.0,0.255,43.0,28.48,9.0,5.96,0.8380000000000001,0.263,29.97,14.7,15.97,30.67,32.79,21.5,,,,,,,,,,,,,,
745602,2024-03-31,2024,592206,R,641729,R,field_out,False,False,5.0,0.2,3.0,60.0,0.0,0.0,0.4,0.0,46.15,28.57,9.52,38.1,41.67,33.33,485.0,0.252,140.0,28.87,25.0,5.15,0.733,0.192,37.06,20.57,11.78,32.36,40.41,25.27,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33,33.33,,
745602,2024-03-31,2024,593160,R,641729,R,field_out,False,False,4.0,0.0,0.0,0.0,1.0,25.0,0.25,0.0,16.67,5.88,17.65,23.53,9.09,0.0,446.0,0.277,80.0,17.94,27.0,6.05,0.7030000000000001,0.1019999999999999,20.17,10.18,16.71,26.89,32.97,15.33,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33,33.33,,
745602,2024-03-31,2024,621566,L,621381,L,strikeout,True,False,2.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,11.11,11.11,0.0,0.0,182.0,0.252,52.0,28.57,14.0,7.69,0.7989999999999999,0.239,31.07,15.01,14.87,29.88,27.47,21.94,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
745602,2024-03-31,2024,542303,R,621381,L,single,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,139.0,0.278,25.0,17.99,13.0,9.35,0.98,0.357,22.56,11.13,13.17,24.3,30.63,15.53,3.0,0.667,1.0,33.33,0.0,0.0,2.0,0.6659999999999999,20.0,12.5,12.5,25.0,33.33,100.0
745602,2024-03-31,2024,594807,R,621381,L,strikeout,True,False,2.0,1.0,0.0,0.0,1.0,50.0,3.0,1.0,0.0,0.0,25.0,25.0,0.0,0.0,93.0,0.244,34.0,36.56,4.0,4.3,0.757,0.2329999999999999,34.95,18.31,16.34,34.65,37.97,29.82,3.0,0.667,1.0,33.33,0.0,0.0,2.0,0.6659999999999999,20.0,12.5,12.5,25.0,33.33,100.0
745602,2024-03-31,2024,671739,L,621381,L,field_out,False,False,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,139.0,0.301,25.0,17.99,3.0,2.16,0.797,0.165,22.64,11.79,19.84,31.63,41.0,16.23,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
745602,2024-03-31,2024,681082,L,641729,R,walk,False,True,6.0,0.5,0.0,0.0,0.0,0.0,1.167,0.167,0.0,0.0,26.67,26.67,50.0,0.0,474.0,0.28,76.0,16.03,26.0,5.49,0.753,0.1509999999999999,14.49,6.52,22.08,28.6,28.42,11.93,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,33.33,16.67,33.33,50.0,66.67,100.0
745602,2024-03-31,2024,669016,L,607481,L,strikeout,True,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,20.0,40.0,60.0,0.0,100.0,110.0,0.229,43.0,39.09,12.0,10.91,0.7170000000000001,0.167,36.21,13.64,24.46,38.1,25.0,31.62,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,66.67,20.0,30.0,50.0,0.0,66.67
745602,2024-03-31,2024,679032,R,607481,L,force_out,False,False,,,,,,,,,,,,,,,65.0,0.333,19.0,29.23,1.0,1.54,0.788,0.0999999999999999,26.02,14.29,18.75,33.04,41.07,27.14,3.0,0.5,0.0,0.0,1.0,33.33,1.167,0.0,0.0,0.0,27.27,27.27,0.0,0.0
745602,2024-03-31,2024,656941,L,607481,L,single,False,False,4.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15.38,15.38,20.0,0.0,253.0,0.188,87.0,34.39,41.0,16.21,0.758,0.242,32.04,11.82,21.04,32.86,21.61,24.51,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,66.67,20.0,30.0,50.0,0.0,66.67
745602,2024-03-31,2024,607208,R,607481,L,single,False,False,4.0,0.333,2.0,50.0,1.0,25.0,0.833,0.0,40.0,20.0,20.0,40.0,33.33,22.22,209.0,0.229,41.0,19.62,16.0,7.66,0.721,0.1969999999999999,31.2,15.84,12.09,27.93,33.41,17.98,3.0,0.5,0.0,0.0,1.0,33.33,1.167,0.0,0.0,0.0,27.27,27.27,0.0,0.0
745602,2024-03-31,2024,664761,R,607481,L,single,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,10.0,10.0,20.0,40.0,0.0,167.0,0.303,26.0,15.57,8.0,4.79,0.929,0.291,20.3,10.86,12.97,23.82,35.24,14.21,3.0,0.5,0.0,0.0,1.0,33.33,1.167,0.0,0.0,0.0,27.27,27.27,0.0,0.0
745602,2024-03-31,2024,592663,R,607481,L,single,False,False,4.0,0.5,1.0,25.0,2.0,50.0,1.25,0.0,33.33,11.11,22.22,33.33,12.5,20.0,151.0,0.255,43.0,28.48,9.0,5.96,0.8380000000000001,0.263,29.97,14.7,15.97,30.67,32.79,21.5,3.0,0.5,0.0,0.0,1.0,33.33,1.167,0.0,0.0,0.0,27.27,27.27,0.0,0.0
745602,2024-03-31,2024,592206,R,607481,L,force_out,False,False,3.0,0.5,0.0,0.0,1.0,33.33,1.167,0.0,57.14,26.67,6.67,33.33,33.33,0.0,188.0,0.324,45.0,23.94,11.0,5.85,0.93,0.237,31.05,17.91,10.17,28.07,42.3,21.63,3.0,0.5,0.0,0.0,1.0,33.33,1.167,0.0,0.0,0.0,27.27,27.27,0.0,0.0
745602,2024-03-31,2024,606115,R,622554,R,strikeout,True,False,8.0,0.714,0.0,0.0,1.0,12.5,1.75,0.286,15.38,8.0,8.0,16.0,25.0,0.0,421.0,0.255,78.0,18.53,23.0,5.46,0.6739999999999999,0.12,23.54,11.23,17.09,28.32,27.84,15.98,2.0,0.5,0.0,0.0,0.0,0.0,2.5,1.5,60.0,37.5,0.0,37.5,40.0,0.0
745602,2024-03-31,2024,672284,L,622554,R,double,False,False,7.0,0.667,0.0,0.0,1.0,14.29,1.381,0.0,12.5,6.9,10.34,17.24,25.0,0.0,324.0,0.251,105.0,32.41,34.0,10.49,0.738,0.1569999999999999,35.42,16.4,14.8,31.2,29.2,26.99,3.0,0.333,2.0,66.67,0.0,0.0,0.666,0.0,15.38,10.0,5.0,15.0,66.67,18.18
745602,2024-03-31,2024,660670,R,622554,R,strikeout,True,False,9.0,0.375,1.0,11.11,1.0,11.11,0.819,0.0,35.71,17.24,3.45,20.69,40.91,14.29,587.0,0.343,64.0,10.9,61.0,10.39,1.024,0.2619999999999999,18.92,8.75,13.64,22.39,22.43,11.37,2.0,0.5,0.0,0.0,0.0,0.0,2.5,1.5,60.0,37.5,0.0,37.5,40.0,0.0
745602,2024-03-31,2024,645277,L,622554,R,single,False,False,9.0,0.375,0.0,0.0,1.0,11.11,1.194,0.375,11.11,5.26,10.53,15.79,34.78,0.0,528.0,0.25,89.0,16.86,42.0,7.95,0.8029999999999999,0.235,20.84,11.11,9.82,20.92,33.45,13.94,3.0,0.333,2.0,66.67,0.0,0.0,0.666,0.0,15.38,10.0,5.0,15.0,66.67,18.18
745602,2024-03-31,2024,663586,R,622554,R,single,False,False,9.0,0.0,4.0,44.44,1.0,11.11,0.111,0.0,40.91,22.5,12.5,35.0,30.0,22.22,566.0,0.28,137.0,24.2,42.0,7.42,0.841,0.2199999999999999,27.71,13.25,15.53,28.77,27.7,18.53,2.0,0.5,0.0,0.0,0.0,0.0,2.5,1.5,60.0,37.5,0.0,37.5,40.0,0.0
745602,2024-03-31,2024,621566,L,642397,L,field_out,False,False,2.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,11.11,11.11,0.0,0.0,182.0,0.252,52.0,28.57,14.0,7.69,0.7989999999999999,0.239,31.07,15.01,14.87,29.88,27.47,21.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0
745602,2024-03-31,2024,593160,R,621345,L,field_out,False,False,,,,,,,,,,,,,,,147.0,0.259,21.0,14.29,9.0,6.12,0.692,0.134,17.44,9.06,13.12,22.18,31.02,14.19,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,25.0,50.0,75.0,50.0,50.0
745602,2024-03-31,2024,681082,L,621345,L,field_out,False,False,2.0,0.5,1.0,50.0,0.0,0.0,1.0,0.0,33.33,10.0,20.0,30.0,0.0,50.0,167.0,0.282,24.0,14.37,13.0,7.78,0.73,0.101,17.59,7.8,22.11,29.91,32.56,10.39,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,75.0,50.0,16.67,66.67,50.0,50.0
745602,2024-03-31,2024,669016,L,621345,L,strikeout,True,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,20.0,40.0,60.0,0.0,100.0,110.0,0.229,43.0,39.09,12.0,10.91,0.7170000000000001,0.167,36.21,13.64,24.46,38.1,25.0,31.62,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,75.0,50.0,16.67,66.67,50.0,50.0
745602,2024-03-31,2024,542303,R,621237,L,strikeout,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,139.0,0.278,25.0,17.99,13.0,9.35,0.98,0.357,22.56,11.13,13.17,24.3,30.63,15.53,5.0,0.333,1.0,20.0,2.0,40.0,0.933,0.0,10.0,3.7,7.41,11.11,22.22,14.29
745602,2024-03-31,2024,594807,R,621237,L,field_out,False,False,2.0,1.0,0.0,0.0,1.0,50.0,3.0,1.0,0.0,0.0,25.0,25.0,0.0,0.0,93.0,0.244,34.0,36.56,4.0,4.3,0.757,0.2329999999999999,34.95,18.31,16.34,34.65,37.97,29.82,5.0,0.333,1.0,20.0,2.0,40.0,0.933,0.0,10.0,3.7,7.41,11.11,22.22,14.29
745602,2024-03-31,2024,671739,L,621237,L,field_out,False,False,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,139.0,0.301,25.0,17.99,3.0,2.16,0.797,0.165,22.64,11.79,19.84,31.63,41.0,16.23,2.0,1.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,0.0,,
747062,2024-03-31,2024,543685,R,669330,R,field_out,False,False,7.0,0.0,3.0,42.86,0.0,0.0,0.0,0.0,15.38,5.71,20.0,25.71,16.67,30.0,122.0,0.232,16.0,13.11,16.0,13.11,0.653,0.0629999999999999,16.84,6.61,19.24,25.85,16.47,11.43,,,,,,,,,,,,,,
747062,2024-03-31,2024,694384,L,669330,R,single,False,False,6.0,0.0,2.0,33.33,1.0,16.67,0.167,0.0,40.0,18.18,27.27,45.45,33.33,33.33,104.0,0.291,15.0,14.42,14.0,13.46,0.7569999999999999,0.0579999999999999,18.78,8.02,17.92,25.94,20.47,11.45,,,,,,,,,,,,,,
747062,2024-03-31,2024,545361,R,669330,R,field_out,False,False,6.0,0.333,2.0,33.33,0.0,0.0,1.166,0.4999999999999999,40.0,21.05,21.05,42.11,16.67,50.0,266.0,0.258,76.0,28.57,36.0,13.53,0.894,0.262,30.43,13.52,13.44,26.96,17.92,21.23,,,,,,,,,,,,,,
747062,2024-03-31,2024,621493,R,669330,R,home_run,False,False,6.0,0.167,1.0,16.67,0.0,0.0,0.8340000000000001,0.5,12.5,6.25,12.5,18.75,12.5,25.0,295.0,0.233,61.0,20.68,27.0,9.15,0.702,0.148,23.43,10.4,15.98,26.37,23.09,17.78,,,,,,,,,,,,,,
747062,2024-03-31,2024,592273,R,669330,R,strikeout,True,False,5.0,0.4,2.0,40.0,0.0,0.0,0.8,0.0,27.27,15.0,5.0,20.0,27.27,40.0,392.0,0.261,104.0,26.53,16.0,4.08,0.804,0.242,30.03,15.26,16.62,31.88,36.46,23.21,,,,,,,,,,,,,,
747062,2024-03-31,2024,683002,L,672282,L,field_out,False,False,4.0,0.333,1.0,25.0,1.0,25.0,0.833,0.0,20.0,7.69,15.38,23.08,12.5,33.33,167.0,0.209,42.0,25.15,18.0,10.78,0.617,0.115,28.77,12.92,19.54,32.46,27.19,20.79,,,,,,,,,,,,,,
747062,2024-03-31,2024,668939,R,672282,L,field_out,False,False,3.0,0.667,0.0,0.0,0.0,0.0,1.334,0.0,0.0,0.0,15.38,15.38,0.0,0.0,191.0,0.304,21.0,10.99,31.0,16.23,0.895,0.177,12.46,4.9,20.56,25.46,20.79,8.71,,,,,,,,,,,,,,
747062,2024-03-31,2024,663624,R,672282,L,single,False,False,3.0,0.5,1.0,33.33,1.0,33.33,1.167,0.0,40.0,14.29,14.29,28.57,33.33,25.0,161.0,0.338,29.0,18.01,15.0,9.32,1.053,0.317,25.46,14.21,11.82,26.03,41.95,16.86,,,,,,,,,,,,,,
747062,2024-03-31,2024,623993,R,672282,L,strikeout,True,False,3.0,0.5,0.0,0.0,0.0,0.0,2.333,1.5,20.0,12.5,25.0,37.5,80.0,0.0,170.0,0.25,45.0,26.47,24.0,14.12,0.7909999999999999,0.188,28.15,11.77,18.98,30.75,26.34,19.31,,,,,,,,,,,,,,
747062,2024-03-31,2024,650859,L,669330,R,single,False,False,3.0,0.333,1.0,33.33,0.0,0.0,1.0,0.334,20.0,7.69,7.69,15.38,25.0,50.0,322.0,0.24,60.0,18.63,31.0,9.63,0.7270000000000001,0.166,24.18,11.79,13.87,25.66,28.19,14.39,,,,,,,,,,,,,,
747062,2024-03-31,2024,681351,R,669330,R,single,False,False,6.0,0.5,0.0,0.0,2.0,33.33,1.167,0.0,12.5,3.57,21.43,25.0,17.65,0.0,154.0,0.22,38.0,24.68,9.0,5.84,0.757,0.262,32.06,17.0,13.8,30.81,36.07,19.69,,,,,,,,,,,,,,
747062,2024-03-31,2024,666176,R,669330,R,field_out,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,33.33,66.67,100.0,0.0,100.0,43.0,0.205,18.0,41.86,4.0,9.3,0.7150000000000001,0.231,40.66,20.67,14.53,35.2,30.34,25.35,,,,,,,,,,,,,,
747062,2024-03-31,2024,687263,R,669330,R,single,False,False,7.0,0.0,4.0,57.14,0.0,0.0,0.0,0.0,22.22,11.43,22.86,34.29,42.11,26.67,262.0,0.222,62.0,23.66,18.0,6.87,0.6599999999999999,0.1349999999999999,28.77,13.7,16.19,29.89,23.52,18.84,,,,,,,,,,,,,,
747062,2024-03-31,2024,543685,R,669330,R,field_out,False,False,7.0,0.0,3.0,42.86,0.0,0.0,0.0,0.0,15.38,5.71,20.0,25.71,16.67,30.0,122.0,0.232,16.0,13.11,16.0,13.11,0.653,0.0629999999999999,16.84,6.61,19.24,25.85,16.47,11.43,,,,,,,,,,,,,,
747062,2024-03-31,2024,694384,L,669330,R,field_out,False,False,6.0,0.0,2.0,33.33,1.0,16.67,0.167,0.0,40.0,18.18,27.27,45.45,33.33,33.33,104.0,0.291,15.0,14.42,14.0,13.46,0.7569999999999999,0.0579999999999999,18.78,8.02,17.92,25.94,20.47,11.45,,,,,,,,,,,,,,
747062,2024-03-31,2024,669720,R,672282,L,field_out,False,False,3.0,0.333,2.0,66.67,0.0,0.0,0.666,0.0,50.0,23.08,15.38,38.46,33.33,66.67,167.0,0.262,37.0,22.16,16.0,9.58,0.785,0.194,26.6,11.87,17.25,29.11,29.39,20.9,,,,,,,,,,,,,,
747062,2024-03-31,2024,676059,R,672282,L,walk,False,True,3.0,0.333,0.0,0.0,0.0,0.0,0.666,0.0,33.33,15.38,7.69,23.08,25.0,0.0,82.0,0.284,23.0,28.05,8.0,9.76,0.786,0.148,32.37,14.29,17.14,31.43,25.99,24.21,,,,,,,,,,,,,,
747062,2024-03-31,2024,656775,L,672282,L,hit_by_pitch,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,7.14,14.29,21.43,33.33,0.0,120.0,0.233,24.0,20.0,12.0,10.0,0.708,0.165,20.83,9.68,19.35,29.03,20.0,14.81,,,,,,,,,,,,,,
747062,2024-03-31,2024,543510,R,672282,L,strikeout,True,False,,,,,,,,,,,,,,,114.0,0.2,26.0,22.81,3.0,2.63,0.592,0.173,26.42,14.87,13.96,28.83,35.5,16.35,,,,,,,,,,,,,,
747062,2024-03-31,2024,622761,R,672282,L,single,False,False,3.0,0.5,0.0,0.0,1.0,33.33,1.667,0.5,12.5,5.56,16.67,22.22,28.57,0.0,138.0,0.276,23.0,16.67,9.0,6.52,0.745,0.1409999999999999,24.81,12.67,15.88,28.54,31.42,15.23,,,,,,,,,,,,,,
747062,2024-03-31,2024,683002,L,672282,L,walk,False,True,4.0,0.333,1.0,25.0,1.0,25.0,0.833,0.0,20.0,7.69,15.38,23.08,12.5,33.33,167.0,0.209,42.0,25.15,18.0,10.78,0.617,0.115,28.77,12.92,19.54,32.46,27.19,20.79,,,,,,,,,,,,,,
747062,2024-03-31,2024,668939,R,672282,L,force_out,False,False,3.0,0.667,0.0,0.0,0.0,0.0,1.334,0.0,0.0,0.0,15.38,15.38,0.0,0.0,191.0,0.304,21.0,10.99,31.0,16.23,0.895,0.177,12.46,4.9,20.56,25.46,20.79,8.71,,,,,,,,,,,,,,
747062,2024-03-31,2024,545361,R,669330,R,strikeout,True,False,6.0,0.333,2.0,33.33,0.0,0.0,1.166,0.4999999999999999,40.0,21.05,21.05,42.11,16.67,50.0,266.0,0.258,76.0,28.57,36.0,13.53,0.894,0.262,30.43,13.52,13.44,26.96,17.92,21.23,,,,,,,,,,,,,,
747062,2024-03-31,2024,621493,R,669330,R,field_out,False,False,6.0,0.167,1.0,16.67,0.0,0.0,0.8340000000000001,0.5,12.5,6.25,12.5,18.75,12.5,25.0,295.0,0.233,61.0,20.68,27.0,9.15,0.702,0.148,23.43,10.4,15.98,26.37,23.09,17.78,,,,,,,,,,,,,,
747062,2024-03-31,2024,592273,R,669330,R,field_out,False,False,5.0,0.4,2.0,40.0,0.0,0.0,0.8,0.0,27.27,15.0,5.0,20.0,27.27,40.0,392.0,0.261,104.0,26.53,16.0,4.08,0.804,0.242,30.03,15.26,16.62,31.88,36.46,23.21,,,,,,,,,,,,,,
747062,2024-03-31,2024,663624,R,672282,L,field_out,False,False,3.0,0.5,1.0,33.33,1.0,33.33,1.167,0.0,40.0,14.29,14.29,28.57,33.33,25.0,161.0,0.338,29.0,18.01,15.0,9.32,1.053,0.317,25.46,14.21,11.82,26.03,41.95,16.86,,,,,,,,,,,,,,
747062,2024-03-31,2024,623993,R,672282,L,strikeout,True,False,3.0,0.5,0.0,0.0,0.0,0.0,2.333,1.5,20.0,12.5,25.0,37.5,80.0,0.0,170.0,0.25,45.0,26.47,24.0,14.12,0.7909999999999999,0.188,28.15,11.77,18.98,30.75,26.34,19.31,,,,,,,,,,,,,,
747062,2024-03-31,2024,669720,R,672282,L,strikeout,True,False,3.0,0.333,2.0,66.67,0.0,0.0,0.666,0.0,50.0,23.08,15.38,38.46,33.33,66.67,167.0,0.262,37.0,22.16,16.0,9.58,0.785,0.194,26.6,11.87,17.25,29.11,29.39,20.9,,,,,,,,,,,,,,
747062,2024-03-31,2024,650859,L,669330,R,field_out,False,False,3.0,0.333,1.0,33.33,0.0,0.0,1.0,0.334,20.0,7.69,7.69,15.38,25.0,50.0,322.0,0.24,60.0,18.63,31.0,9.63,0.7270000000000001,0.166,24.18,11.79,13.87,25.66,28.19,14.39,,,,,,,,,,,,,,
747062,2024-03-31,2024,681351,R,669330,R,strikeout,True,False,6.0,0.5,0.0,0.0,2.0,33.33,1.167,0.0,12.5,3.57,21.43,25.0,17.65,0.0,154.0,0.22,38.0,24.68,9.0,5.84,0.757,0.262,32.06,17.0,13.8,30.81,36.07,19.69,,,,,,,,,,,,,,
747062,2024-03-31,2024,666176,R,669330,R,strikeout,True,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,33.33,66.67,100.0,0.0,100.0,43.0,0.205,18.0,41.86,4.0,9.3,0.7150000000000001,0.231,40.66,20.67,14.53,35.2,30.34,25.35,,,,,,,,,,,,,,
747062,2024-03-31,2024,676059,R,672282,L,strikeout,True,False,3.0,0.333,0.0,0.0,0.0,0.0,0.666,0.0,33.33,15.38,7.69,23.08,25.0,0.0,82.0,0.284,23.0,28.05,8.0,9.76,0.786,0.148,32.37,14.29,17.14,31.43,25.99,24.21,,,,,,,,,,,,,,
747062,2024-03-31,2024,656775,L,672282,L,strikeout,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,7.14,14.29,21.43,33.33,0.0,120.0,0.233,24.0,20.0,12.0,10.0,0.708,0.165,20.83,9.68,19.35,29.03,20.0,14.81,,,,,,,,,,,,,,
747062,2024-03-31,2024,543510,R,672282,L,field_out,False,False,,,,,,,,,,,,,,,114.0,0.2,26.0,22.81,3.0,2.63,0.592,0.173,26.42,14.87,13.96,28.83,35.5,16.35,,,,,,,,,,,,,,
