mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
671739,146,140,504,0.286,32,21.92,4,2.74,0.315,0.464,0.779,0.17800000000000005,275,77,28.0,15.28,85,16.87,32.14,41.63,22.38
663527,127,109,504,0.202,26,20.47,12,9.45,0.299,0.394,0.6930000000000001,0.192,244,55,22.54,10.91,84,16.67,27.58,27.27,16.67
456781,118,106,501,0.302,20,16.95,12,10.17,0.373,0.443,0.8160000000000001,0.14100000000000001,228,48,21.05,9.58,95,18.96,28.54,27.73,12.99
596142,119,104,500,0.212,30,25.21,12,10.08,0.294,0.423,0.717,0.211,216,60,27.78,12.0,100,20.0,32.0,25.1,17.96
607680,125,116,494,0.31,22,17.6,5,4.0,0.352,0.5,0.852,0.19,254,65,25.59,13.16,73,14.78,27.94,38.58,16.18
641658,125,115,493,0.226,32,25.6,9,7.2,0.282,0.322,0.604,0.096,223,48,21.52,9.74,93,18.86,28.6,25.0,22.7
669707,122,106,493,0.208,33,27.05,15,12.3,0.303,0.264,0.567,0.05600000000000002,230,64,27.83,12.98,69,14.0,26.98,21.95,22.15
621493,130,117,492,0.325,26,20.0,9,6.92,0.377,0.496,0.873,0.17099999999999999,214,48,22.43,9.76,95,19.31,29.07,20.76,20.63
656896,128,113,491,0.239,27,21.09,12,9.38,0.312,0.363,0.675,0.124,246,71,28.86,14.46,72,14.66,29.12,31.44,16.56
665487,117,97,491,0.227,32,27.35,18,15.38,0.359,0.33,0.6890000000000001,0.10300000000000001,209,60,28.71,12.22,79,16.09,28.31,21.57,19.28
669304,140,133,490,0.226,27,19.29,4,2.86,0.25,0.323,0.573,0.097,280,70,25.0,14.29,55,11.22,25.51,40.82,20.61
592663,122,112,488,0.286,29,23.77,9,7.38,0.344,0.438,0.782,0.15200000000000002,244,55,22.54,11.27,79,16.19,27.46,30.57,19.59
657557,123,111,486,0.198,45,36.59,9,7.32,0.26,0.36,0.62,0.16199999999999998,274,115,41.97,23.66,53,10.91,34.57,32.11,29.03
592669,126,115,485,0.226,23,18.25,11,8.73,0.294,0.409,0.703,0.18299999999999997,230,48,20.87,9.9,85,17.53,27.42,30.36,15.75
643217,126,116,480,0.207,29,23.02,9,7.14,0.27,0.336,0.6060000000000001,0.12900000000000003,241,60,24.9,12.5,73,15.21,27.71,27.47,18.71
642350,112,98,480,0.204,38,33.93,10,8.93,0.27,0.408,0.6779999999999999,0.204,241,108,44.81,22.5,66,13.75,36.25,34.11,22.98
656413,124,110,479,0.273,30,24.19,13,10.48,0.35,0.436,0.786,0.16299999999999998,227,77,33.92,16.08,56,11.69,27.77,21.03,22.9
663656,124,103,478,0.262,20,16.13,19,15.32,0.374,0.466,0.8400000000000001,0.20400000000000001,217,39,17.97,8.16,68,14.23,22.38,19.83,14.39
668709,125,116,476,0.216,32,25.6,8,6.4,0.266,0.448,0.714,0.232,222,67,30.18,14.08,82,17.23,31.3,28.15,22.86
686469,122,114,476,0.246,23,18.85,3,2.46,0.262,0.412,0.6739999999999999,0.16599999999999998,238,50,21.01,10.5,87,18.28,28.78,34.05,14.56
694671,114,95,475,0.242,26,22.81,17,14.91,0.36,0.537,0.897,0.29500000000000004,187,39,20.86,8.21,93,19.58,27.79,18.38,18.44
680869,125,109,474,0.138,45,36.0,14,11.2,0.24,0.239,0.479,0.10099999999999998,233,98,42.06,20.68,69,14.56,35.23,26.69,33.09
502054,119,108,474,0.222,22,18.49,10,8.4,0.294,0.38,0.6739999999999999,0.158,186,34,18.28,7.17,94,19.83,27.0,15.0,15.6
594807,123,107,474,0.252,28,22.76,13,10.57,0.341,0.514,0.855,0.262,225,58,25.78,12.24,83,17.51,29.75,29.92,18.3
666023,122,109,472,0.294,19,15.57,10,8.2,0.364,0.376,0.74,0.08200000000000002,236,56,23.73,11.86,66,13.98,25.85,32.42,12.86
681351,111,96,470,0.167,36,32.43,14,12.61,0.279,0.312,0.591,0.145,230,73,31.74,15.53,68,14.47,30.0,28.97,21.05
666624,128,108,470,0.148,31,24.22,14,10.94,0.258,0.296,0.554,0.148,227,78,34.36,16.6,60,12.77,29.36,27.66,22.63
666149,116,107,467,0.318,34,29.31,7,6.03,0.362,0.57,0.9319999999999999,0.25199999999999995,230,64,27.83,13.7,78,16.7,30.41,26.92,22.82
621028,131,124,466,0.282,15,11.45,4,3.05,0.302,0.419,0.721,0.137,238,31,13.03,6.65,78,16.74,23.39,30.14,12.1
695578,125,115,463,0.261,26,20.8,9,7.2,0.32,0.339,0.659,0.07800000000000001,200,55,27.5,11.88,97,20.95,32.83,26.24,20.66
643289,126,117,463,0.248,21,16.67,6,4.76,0.28,0.359,0.639,0.11099999999999999,284,65,22.89,14.04,43,9.29,23.33,40.43,13.82
672640,137,130,463,0.231,27,19.71,5,3.65,0.259,0.3,0.5589999999999999,0.06899999999999998,261,62,23.75,13.39,76,16.41,29.81,42.48,20.15
624641,121,109,460,0.284,25,20.66,7,5.79,0.347,0.514,0.861,0.23000000000000004,268,77,28.73,16.74,48,10.43,27.17,39.68,17.86
666185,116,99,460,0.212,27,23.28,12,10.34,0.31,0.293,0.603,0.08099999999999999,214,65,30.37,14.13,73,15.87,30.0,23.04,21.09
621020,124,110,458,0.318,25,20.16,12,9.68,0.387,0.5,0.887,0.182,218,59,27.06,12.88,61,13.32,26.2,20.18,22.73
516782,113,100,458,0.31,25,22.12,11,9.73,0.384,0.46,0.8440000000000001,0.15000000000000002,226,63,27.88,13.76,66,14.41,28.17,26.32,15.82
