year,date,gid,home,away,hPitcher,aPitcher,hLineup,aLineup
2024,2024-04-07,746003,MIL,SEA,607067,676106,"[686554, 661388, 642715, 641343, 656555, 686217, 694192, 668930, 663368]","[641487, 677594, 593871, 641598, 670042, 664238, 668942, 686527, 664874]"
2024,2024-04-07,745198,STL,MIA,502043,676974,"[680977, 502671, 571448, 671056, 669357, 691023, 676475, 691026, 687363]","[650333, 605137, 669394, 665862, 660821, 641313, 650559, 624503, 542194]"
2024,2024-04-07,746895,CHC,LAD,684007,694813,"[664023, 673548, 641355, 666624, 621020, 683737, 663538, 643565, 665804]","[605141, 660271, 518692, 669257, 606192, 571771, 621035, 666158, 500743]"
2024,2024-04-07,746574,COL,TB,641712,686752,"[453568, 678662, 641857, 592178, 666134, 669911, 686668, 676701, 607732]","[650490, 664040, 623912, 670623, 680700, 676609, 668853, 642350, 666163]"
2024,2024-04-07,745362,SF,SD,657277,663362,"[808982, 664774, 624585, 624424, 656305, 642731, 573262, 672275, 605113]","[593428, 665487, 630105, 592518, 673490, 595777, 642180, 701538, 543309]"
2024,2024-04-07,746251,LAA,BOS,681217,656557,"[543685, 694384, 545361, 621493, 592273, 593934, 681351, 666160, 687263]","[680776, 646240, 641933, 671213, 807799, 665839, 677800, 624512, 666152]"
2024,2024-04-07,745032,TEX,HOU,641540,669854,"[543760, 608369, 694671, 666969, 694497, 665120, 641680, 669701, 608671]","[514888, 670541, 663656, 608324, 673237, 572138, 676801, 665161, 676694]"
2024,2024-08-09,745927,MIN,CLE,641927,676282,"[622534, 621439, 668904, 669304, 467793, 680777, 596146, 650489, 571657]","[680757, 682177, 608070, 647304, 657041, 665926, 686823, 677587, 666310]"
2024,2024-04-08,746654,CLE,CWS,663474,621383,"[680757, 608070, 681807, 647304, 671289, 657656, 665926, 595978, 677587]","[543257, 660162, 657757, 683734, 643217, 666150, 669699, 686676, 670032]"
2024,2024-04-08,745761,NYY,MIA,641482,666200,"[650402, 665742, 592450, 519317, 519203, 683011, 657077, 624431, 542932]","[650333, 650559, 605137, 669394, 641313, 541645, 656896, 660644, 663743]"
2024,2024-04-08,745520,PIT,DET,656605,681857,"[665833, 668804, 663647, 669261, 457705, 642133, 656582, 669707, 663698]","[678009, 682985, 679529, 681481, 690993, 663837, 595879, 656716, 668670]"
2024,2024-04-08,746735,CIN,MIL,668933,676879,"[656413, 668715, 687952, 600869, 663886, 682829, 669289, 666181, 669352]","[686554, 661388, 592885, 642715, 686217, 656555, 694192, 668930, 687401]"
2024,2024-04-08,744956,TOR,SEA,621244,622491,"[543807, 665489, 666182, 457759, 676914, 624415, 672386, 643396, 595281]","[641487, 677594, 593871, 571745, 641598, 663728, 664034, 686527, 668942]"
2024,2024-04-08,747142,ATL,NYM,450203,527054,"[660670, 645277, 663586, 621566, 542303, 671739, 606115, 518595, 672284]","[607043, 596019, 624413, 682626, 683146, 516782, 621466, 643446, 621563]"
2024,2024-04-08,745925,MIN,LAD,641927,572020,"[622534, 621043, 680777, 621439, 669304, 571657, 543877, 467793, 668885]","[605141, 660271, 518692, 669257, 571970, 606192, 666158, 681546, 666211]"
2024,2024-04-08,745194,STL,PHI,571945,605513,"[680977, 502671, 669357, 571448, 671056, 676475, 691023, 691026, 687363]","[656941, 607208, 547180, 664761, 681082, 592206, 669016, 596117, 679032]"
2024,2024-04-09,745034,TEX,HOU,571760,668874,"[543760, 608369, 694671, 666969, 694497, 669701, 665120, 668800, 665750]","[514888, 670541, 663656, 608324, 676801, 665161, 547989, 643289, 605170]"
2024,2024-04-09,746569,COL,AZ,607536,668678,"[453568, 678662, 641857, 553869, 592178, 666134, 663898, 660707, 686668]","[606466, 682998, 666971, 572233, 553993, 672515, 545341, 677942, 621028]"
2024,2024-04-09,746252,LAA,TB,542881,621107,"[543685, 666160, 545361, 621493, 593934, 592273, 650859, 681351, 687263]","[650490, 623912, 668227, 670623, 642708, 678554, 642350, 676609, 650907]"
2024,2024-04-09,745432,SD,CHC,506433,665871,"[593428, 665487, 630105, 592518, 595777, 673490, 669134, 701538, 642180]","[664023, 673548, 641355, 666624, 621020, 683737, 663538, 643565, 665804]"
2024,2024-04-09,745363,SF,WSH,605483,592866,"[808982, 527038, 664774, 624585, 656305, 573262, 642731, 672275, 605113]","[696285, 608385, 657041, 608336, 608841, 660688, 545121, 702358, 671277]"
2024,2024-04-09,745517,PIT,DET,527048,663554,"[669707, 668804, 663647, 669261, 658668, 642133, 572191, 680779, 675961]","[663837, 592192, 682985, 679529, 570482, 690993, 608348, 595879, 668670]"
2024,2024-04-09,746981,BOS,BAL,678394,669203,"[680776, 646240, 641933, 671213, 807799, 678882, 665839, 624512, 666152]","[683002, 668939, 623993, 656811, 663624, 656775, 681297, 602104, 643393]"
2024,2024-04-09,746653,CLE,CWS,671106,647336,"[680757, 665926, 608070, 647304, 671289, 686823, 657656, 666310, 672356]","[543257, 660162, 672820, 683734, 686676, 643217, 607680, 657557, 455117]"
2024,2024-04-09,746732,CIN,MIL,593423,605452,"[663697, 666181, 687952, 600869, 641584, 682829, 668715, 605361, 663886]","[686554, 661388, 592885, 642715, 641343, 656555, 686217, 668930, 663368]"
2024,2024-04-09,745762,NYY,MIA,607074,640462,"[650402, 665742, 592450, 519317, 519203, 683011, 657077, 542932, 669224]","[650333, 650559, 669394, 605137, 665862, 641313, 541645, 656896, 542194]"
2024,2024-04-09,744957,TOR,SEA,605135,669923,"[543807, 665489, 666182, 457759, 676914, 624415, 672386, 643396, 662139]","[641487, 677594, 593871, 664034, 571745, 641598, 663728, 686527, 668942]"
2024,2024-04-09,747138,ATL,NYM,625643,605288,"[660670, 645277, 663586, 621566, 542303, 671739, 606115, 518595, 672284]","[607043, 516782, 596019, 624413, 683146, 621466, 643446, 664056, 553882]"
2024,2024-04-09,746326,KC,HOU,666142,664299,"[672580, 677951, 686469, 521692, 669004, 676369, 624428, 592669, 664728]","[514888, 670541, 663656, 608324, 673237, 676801, 547989, 665161, 643289]"
2024,2024-04-09,745924,MIN,LAD,686973,607192,"[666397, 621043, 666135, 621439, 669304, 670242, 650489, 680777, 668885]","[605141, 660271, 518692, 669257, 571970, 606192, 681546, 621035, 666158]"
2024,2024-04-09,745195,STL,PHI,543243,554430,"[680977, 502671, 575929, 571448, 669357, 671056, 676475, 691026, 687363]","[656941, 607208, 547180, 592663, 664761, 681082, 592206, 669016, 679032]"
2024,2024-04-10,745030,TEX,OAK,543135,622072,"[543760, 669701, 694671, 666969, 641680, 677649, 673995, 694497, 665750]","[647351, 680869, 668709, 605204, 664913, 669127, 663527, 671732, 669397]"
2024,2024-04-10,746571,COL,AZ,615698,518876,"[453568, 678662, 641857, 553869, 592178, 666134, 663898, 595909, 686668]","[682998, 672515, 592626, 572233, 553993, 607054, 545341, 664983, 677942]"
2024,2024-04-10,746250,LAA,TB,663776,650644,"[543685, 666160, 545361, 621493, 592273, 543305, 694384, 681351, 650859]","[650490, 623912, 668227, 670623, 642708, 678554, 642350, 676609, 650907]"
2024,2024-04-10,745357,SF,WSH,690986,672851,"[808982, 664774, 624585, 624424, 656305, 642731, 573262, 672275, 605113]","[682928, 657041, 608336, 608841, 608385, 656180, 545121, 702358, 696285]"
2024,2024-04-10,745433,SD,CHC,605397,676962,"[593428, 665487, 630105, 592518, 595777, 673490, 669134, 701538, 642180]","[664023, 673548, 641355, 666624, 621020, 683737, 663538, 643265, 543228]"
2024,2024-04-10,745923,MIN,LAD,663978,676272,"[666397, 621043, 666135, 621439, 622534, 668885, 467793, 543877, 571657]","[605141, 660271, 518692, 606192, 571970, 571771, 681546, 500743, 605131]"
2024,2024-04-10,745196,STL,PHI,458681,605400,"[680977, 575929, 669357, 571448, 671056, 676475, 543063, 691023, 687363]","[656941, 607208, 547180, 592663, 664761, 669016, 592206, 681082, 679032]"
2024,2024-04-10,744950,TOR,SEA,579328,669302,"[543807, 665489, 666182, 457759, 624415, 672386, 595281, 676391, 662139]","[641487, 677594, 664034, 571745, 593871, 641598, 663728, 664238, 649966]"
2024,2024-04-10,746573,COL,AZ,596295,674072,"[678662, 641857, 592178, 660707, 666134, 686668, 663898, 669911, 607732]","[606466, 682998, 666971, 572233, 553993, 545341, 677942, 571466, 621028]"
2024,2024-04-10,745355,SF,WSH,663855,571578,"[596103, 527038, 624424, 624585, 656305, 608596, 642731, 605113, 666149]","[682928, 657041, 608385, 608336, 592696, 702358, 671277, 686452, 696285]"
2024,2024-04-10,746247,LAA,TB,667755,641793,"[650859, 666160, 545361, 621493, 593934, 592273, 666176, 642136, 687263]","[650490, 668227, 680700, 670623, 678554, 668853, 676609, 642350, 666163]"
2024,2024-04-10,746655,CLE,CWS,676440,607200,"[680757, 665926, 608070, 647304, 686823, 657656, 666310, 664314, 677587]","[543257, 672820, 657757, 683734, 643217, 686676, 666150, 669699, 670032]"
2024,2024-04-10,745429,SD,CHC,656302,543294,"[593428, 665487, 630105, 592518, 595777, 673490, 669134, 701538, 642180]","[664023, 673548, 641355, 666624, 683737, 621020, 643565, 665804, 670156]"
2024,2024-04-10,746728,CIN,MIL,668881,489119,"[663697, 668715, 687952, 600869, 656413, 682829, 669289, 666181, 571912]","[694192, 661388, 592885, 642715, 686217, 641343, 663368, 687401, 668930]"
2024,2024-04-10,745763,NYY,MIA,573186,677960,"[683011, 665742, 592450, 519317, 519203, 650402, 657077, 542932, 624431]","[650333, 605137, 669394, 665862, 660821, 641313, 650559, 624503, 663743]"
2024,2024-04-10,746980,BOS,BAL,676710,608344,"[680776, 641933, 646240, 671213, 663853, 622569, 807799, 657136, 678882]","[683002, 668939, 623993, 656811, 663624, 656775, 681297, 676059, 702616]"
2024,2024-04-10,746323,KC,HOU,607625,681293,"[672580, 677951, 686469, 521692, 669004, 676369, 624428, 592669, 664728]","[514888, 670541, 663656, 608324, 673237, 665161, 676801, 547989, 676694]"
2024,2024-04-11,745024,TEX,OAK,674003,548389,"[543760, 608369, 694497, 666969, 669701, 641680, 665120, 608671, 665750]","[647351, 680869, 605204, 669127, 663527, 668709, 669397, 687231, 671732]"
2024,2024-09-30,747139,ATL,NYM,608331,640455,"[671739, 645277, 542303, 621566, 624585, 657656, 518595, 570482, 606115]","[596019, 578428, 668901, 607043, 624413, 502110, 621438, 682626, 664056]"
2024,2024-04-11,747137,ATL,NYM,642216,500779,"[660670, 645277, 663586, 621566, 542303, 594807, 671739, 606115, 644433]","[607043, 516782, 596019, 624413, 683146, 682626, 643446, 621466, 664056]"
2024,2024-04-11,746322,KC,HOU,663903,686613,"[672580, 677951, 686469, 521692, 669004, 676369, 679845, 666023, 664728]","[514888, 670541, 663656, 608324, 673237, 572138, 665161, 605170, 643289]"
2024,2024-04-11,745029,TEX,OAK,592351,676664,"[543760, 608369, 694671, 666969, 641680, 677649, 673995, 668800, 665750]","[647351, 680869, 668709, 664913, 663527, 676116, 671732, 687231, 668832]"
2024,2024-04-11,745601,PHI,PIT,624133,683003,"[656941, 607208, 547180, 592663, 664761, 669016, 592206, 681082, 593160]","[656582, 668804, 663647, 658668, 457705, 572191, 665833, 669707, 680779]"
2024,2024-04-11,746977,BOS,BAL,676477,680570,"[680776, 641933, 807799, 671213, 677800, 665839, 624512, 666152, 622569]","[683002, 668939, 623993, 656811, 663624, 656775, 681297, 676059, 702616]"
2024,2024-04-13,746490,DET,MIN,666159,680573,"[682985, 592192, 679529, 681481, 690993, 570482, 672761, 595879, 668670]","[666397, 680777, 666135, 621439, 668885, 650489, 670242, 467793, 571657]"
2024,2024-08-30,746730,CIN,MIL,607259,607067,"[663697, 682829, 668715, 670770, 664034, 642086, 669289, 666181, 571912]","[694192, 656555, 661388, 642715, 669003, 596142, 687401, 686217, 655316]"
2024,2024-04-12,746491,DET,MIN,669373,641154,"[682985, 592192, 679529, 681481, 690993, 570482, 678009, 595879, 668670]","[622534, 621043, 621439, 680777, 669304, 571657, 668885, 467793, 666397]"
2024,2024-04-12,745596,PHI,PIT,650911,663559,"[656941, 607208, 547180, 592663, 664761, 669016, 592206, 681082, 593160]","[656582, 668804, 663647, 658668, 457705, 665833, 572191, 669707, 680779]"
2024,2024-04-12,745112,TB,SF,621097,676775,"[650490, 668227, 680700, 670623, 623912, 642708, 676609, 642350, 666163]","[808982, 664774, 624585, 624424, 656305, 642731, 573262, 672275, 605113]"
2024,2024-04-12,747055,BAL,MIL,669330,642547,"[683002, 681297, 623993, 656811, 656775, 676059, 669720, 702616, 543510]","[694192, 661388, 592885, 642715, 686217, 656555, 596142, 655316, 687401]"
2024,2024-04-12,744954,TOR,COL,592332,663372,"[543807, 665489, 666182, 457759, 624415, 672386, 662139, 643396, 595281]","[678662, 641857, 592178, 553869, 666134, 660707, 663898, 669911, 686668]"
2024,2024-04-12,746978,BOS,LAA,656557,672282,"[680776, 622569, 641933, 671213, 666915, 807799, 657136, 678882, 666152]","[543685, 694384, 545361, 621493, 543305, 592273, 650859, 681351, 687263]"
2024,2024-04-12,745838,NYM,KC,622663,608379,"[607043, 516782, 596019, 624413, 683146, 682626, 643446, 621466, 664056]","[672580, 677951, 686469, 521692, 669004, 676369, 624428, 592669, 664728]"
2024,2024-04-12,746084,MIA,ATL,669432,608331,"[650333, 605137, 669394, 650559, 665862, 541645, 656896, 663743, 660644]","[660670, 645277, 663586, 621566, 542303, 594807, 671739, 606115, 518595]"
2024,2024-04-12,746812,CWS,CIN,623167,671096,"[543257, 672820, 683734, 607680, 643217, 657557, 686676, 621545, 455117]","[663697, 666181, 687952, 668715, 641584, 682829, 663886, 605361, 669289]"
2024,2024-04-13,746408,HOU,TEX,641585,641540,"[514888, 670541, 663656, 673237, 572138, 665161, 643289, 676694, 666197]","[543760, 608369, 694497, 666969, 669701, 694671, 641680, 665120, 665750]"
2024,2024-04-13,745679,OAK,WSH,621112,663623,"[647351, 680869, 668709, 605204, 664913, 669127, 676116, 671732, 669397]","[682928, 657041, 608336, 608841, 608385, 592696, 656180, 671277, 702358]"
2024,2024-04-13,745274,SEA,CHC,682243,696136,"[641487, 677594, 664034, 571745, 593871, 641598, 663728, 664238, 649966]","[664023, 673548, 641355, 666624, 621020, 683737, 663538, 643565, 543228]"
2024,2024-04-13,747217,AZ,STL,694297,571927,"[606466, 682998, 666971, 572233, 553993, 672515, 545341, 677942, 621028]","[680977, 502671, 669357, 571448, 575929, 663457, 691023, 691026, 687363]"
2024,2024-04-13,746162,LAD,SD,808967,650633,"[605141, 660271, 518692, 669257, 571970, 606192, 681546, 621035, 666158]","[593428, 665487, 630105, 592518, 595777, 673490, 669134, 701538, 642180]"
2024,2024-04-13,746656,CLE,NYY,471911,657376,"[680757, 665926, 608070, 647304, 671289, 686823, 666310, 664314, 677587]","[683011, 665742, 592450, 519203, 650402, 657077, 665828, 624431, 663757]"
2024,2024-04-13,746658,CLE,NYY,663474,547001,"[680757, 665926, 608070, 647304, 657656, 664314, 681807, 672356, 677587]","[683011, 665742, 592450, 519203, 519317, 650402, 657077, 665828, 669224]"
2024,2024-04-13,746489,DET,MIN,628317,657746,"[682985, 592192, 679529, 681481, 690993, 663837, 656716, 608348, 678009]","[666397, 467793, 666135, 622534, 670242, 669304, 650489, 543877, 668885]"
2024,2024-04-13,745839,NYM,KC,640455,679525,"[607043, 516782, 596019, 624413, 683146, 621466, 643446, 553882, 621563]","[672580, 677951, 679845, 521692, 676369, 641658, 666023, 592669, 680118]"
2024,2024-04-13,746811,CWS,CIN,676979,666157,"[543257, 683734, 657757, 607680, 672820, 657557, 621545, 666150, 455117]","[663697, 668715, 687952, 600869, 656413, 682829, 669289, 571912, 669352]"
2024,2024-04-13,744953,TOR,COL,684320,641712,"[543807, 665489, 666182, 596129, 624415, 676914, 662139, 643396, 661531]","[453568, 678662, 641857, 592178, 553869, 666134, 663898, 660707, 686668]"
2024,2024-04-13,746405,HOU,TEX,669854,571760,"[514888, 670541, 663656, 673237, 665161, 572138, 547989, 676694, 643289]","[543760, 608369, 694497, 666969, 669701, 694671, 641680, 665120, 665750]"
2024,2024-04-13,745594,PHI,PIT,605513,594835,"[656941, 607208, 547180, 664761, 592206, 624641, 596117, 665506, 679032]","[665833, 668804, 663647, 669261, 658668, 642133, 656582, 680779, 675961]"
2024,2024-04-13,747054,BAL,MIL,665152,669084,"[683002, 668939, 663624, 623993, 676059, 669720, 681297, 543510, 622761]","[686554, 661388, 686217, 642715, 641343, 656555, 668930, 694192, 663368]"
2024,2024-04-13,745676,OAK,WSH,671212,669022,"[647351, 680869, 605204, 663527, 669127, 687231, 680474, 669397, 671732]","[682928, 657041, 608385, 608336, 592696, 671277, 702358, 656180, 696285]"
2024,2024-04-13,746979,BOS,LAA,681867,656288,"[680776, 677800, 807799, 671213, 666915, 665839, 678882, 624512, 666152]","[543685, 694384, 545361, 621493, 543305, 592273, 666160, 681351, 687263]"
2024,2024-04-13,745110,TB,SF,686752,657277,"[650490, 668227, 680700, 670623, 623912, 678554, 676609, 642350, 666163]","[808982, 664774, 624585, 624424, 656305, 642731, 573262, 672275, 605113]"
2024,2024-04-13,746082,MIA,ATL,676974,519242,"[650333, 605137, 669394, 650559, 665862, 541645, 656896, 542194, 660644]","[660670, 645277, 663586, 621566, 542303, 671739, 606115, 518595, 672284]"
2024,2024-04-14,747215,AZ,STL,669194,502043,"[606466, 682998, 666971, 572233, 592626, 553993, 672515, 607054, 664983]","[680977, 502671, 669357, 571448, 575929, 663457, 691023, 691026, 687363]"
2024,2024-04-14,746161,LAD,SD,694813,663362,"[605141, 660271, 518692, 669257, 606192, 571970, 681546, 571771, 666158]","[701538, 665487, 630105, 592518, 595777, 673490, 642180, 666703, 543309]"
2024,2024-04-14,745272,SEA,CHC,676106,684007,"[641487, 677594, 664034, 571745, 593871, 641598, 664238, 649966, 664874]","[664023, 673548, 641355, 666624, 621020, 683737, 663538, 643565, 665804]"
2024,2024-04-14,746975,BOS,LAA,678394,542881,"[680776, 622569, 641933, 671213, 666915, 807799, 657136, 678882, 666152]","[543685, 650859, 545361, 621493, 543305, 592273, 681351, 666176, 687263]"
2024,2024-04-14,745595,PHI,PIT,554430,656605,"[656941, 607208, 547180, 592663, 664761, 669016, 592206, 681082, 679032]","[665833, 668804, 663647, 642133, 457705, 669261, 669707, 572191, 663698]"
2024,2024-04-14,747056,BAL,MIL,669203,607067,"[683002, 668939, 623993, 656811, 663624, 681297, 656775, 676059, 702616]","[661388, 656555, 686217, 642715, 596142, 668930, 687401, 686894, 663368]"
2024,2024-04-14,744952,TOR,COL,621244,607536,"[543807, 665489, 666182, 457759, 676914, 676391, 672386, 643396, 595281]","[453568, 678662, 641857, 553869, 666134, 686668, 663898, 660707, 607732]"
2024,2024-04-14,745841,NYM,KC,676130,666142,"[607043, 516782, 596019, 624413, 621438, 682626, 643446, 670097, 664056]","[672580, 677951, 686469, 521692, 669004, 676369, 624428, 592669, 664728]"
2024,2024-04-14,745113,TB,SF,542888,605483,"[650490, 623912, 668227, 670623, 642708, 678554, 592348, 642350, 650907]","[808982, 527038, 664774, 624585, 656305, 624424, 642731, 608596, 666149]"
2024,2024-04-14,746492,DET,MIN,656427,641927,"[682985, 592192, 679529, 681481, 690993, 570482, 678009, 595879, 608348]","[666397, 680777, 666135, 622534, 650489, 668885, 467793, 543877, 571657]"
2024,2024-04-14,746079,MIA,ATL,666200,450203,"[650333, 605137, 669394, 665862, 650559, 660821, 624503, 660644, 663743]","[660670, 645277, 663586, 621566, 542303, 594807, 606115, 671739, 644433]"
2024,2024-04-14,746648,CLE,NYY,671106,641482,"[680757, 671289, 608070, 647304, 681807, 657656, 665926, 595978, 672356]","[683011, 665742, 592450, 519317, 519203, 650402, 657077, 624431, 665828]"
